x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date,,,,x_rad_per_sec,y_rad_per_sec,z_rad_per_sec,rms_rad_per_sec,TimeInterval,Date
-0.067856,-0.416412,-0.918839,1.011151,107134.4103,2001-01-02 05:45:34.410 +0000,,,,0.26461,-0.171537,-0.088571,0.327549,107134.3834,2001-01-02 05:45:34.383 +0000
-0.0681,-0.415375,-0.925278,1.016966,107134.4005,2001-01-02 05:45:34.401 +0000,,,,0.29352,-0.207718,-0.081867,0.368786,107134.3735,2001-01-02 05:45:34.373 +0000
-0.077148,-0.406586,-0.922836,1.010823,107134.3907,2001-01-02 05:45:34.391 +0000,,,,0.278541,-0.218337,-0.063774,0.359615,107134.3635,2001-01-02 05:45:34.363 +0000
-0.075653,-0.398834,-0.913849,0.998795,107134.3809,2001-01-02 05:45:34.381 +0000,,,,0.241127,-0.220444,-0.04372,0.32962,107134.3535,2001-01-02 05:45:34.354 +0000
-0.072662,-0.395203,-0.914673,0.997416,107134.3711,2001-01-02 05:45:34.371 +0000,,,,0.203693,-0.217229,-0.024748,0.298817,107134.3435,2001-01-02 05:45:34.344 +0000
-0.064743,-0.394058,-0.912201,0.994222,107134.3613,2001-01-02 05:45:34.361 +0000,,,,0.16518,-0.205502,-0.01008,0.263851,107134.3336,2001-01-02 05:45:34.334 +0000
-0.061935,-0.395065,-0.91066,0.993121,107134.3516,2001-01-02 05:45:34.352 +0000,,,,0.126746,-0.195936,-0.00716,0.233467,107134.3236,2001-01-02 05:45:34.324 +0000
-0.069016,-0.39621,-0.91304,0.995746,107134.3418,2001-01-02 05:45:34.342 +0000,,,,0.096773,-0.17783,0.000068,0.202456,107134.3136,2001-01-02 05:45:34.314 +0000
-0.074463,-0.395721,-0.913483,0.996033,107134.332,2001-01-02 05:45:34.332 +0000,,,,0.089134,-0.14693,0.005275,0.171933,107134.3036,2001-01-02 05:45:34.304 +0000
-0.069458,-0.395691,-0.921402,1.003437,107134.3222,2001-01-02 05:45:34.322 +0000,,,,0.093195,-0.104316,0.005187,0.139978,107134.2936,2001-01-02 05:45:34.294 +0000
-0.058334,-0.39209,-0.927292,1.007566,107134.3124,2001-01-02 05:45:34.312 +0000,,,,0.101521,-0.059574,0.002984,0.117748,107134.2836,2001-01-02 05:45:34.284 +0000
-0.045029,-0.388367,-0.924896,1.003936,107134.3026,2001-01-02 05:45:34.303 +0000,,,,0.10138,-0.029746,0.002902,0.105693,107134.2736,2001-01-02 05:45:34.274 +0000
-0.032944,-0.388168,-0.926315,1.005273,107134.2928,2001-01-02 05:45:34.293 +0000,,,,0.089528,-0.009502,0.00811,0.090395,107134.2637,2001-01-02 05:45:34.264 +0000
-0.030182,-0.380493,-0.922043,0.998326,107134.283,2001-01-02 05:45:34.283 +0000,,,,0.065915,0.017128,0.014289,0.069587,107134.2537,2001-01-02 05:45:34.254 +0000
-0.02977,-0.372177,-0.917679,0.9912,107134.2732,2001-01-02 05:45:34.273 +0000,,,,0.033864,0.037336,0.010812,0.051553,107134.2437,2001-01-02 05:45:34.244 +0000
-0.032181,-0.36821,-0.915848,0.9881,107134.2634,2001-01-02 05:45:34.263 +0000,,,,0.001869,0.045827,0.007368,0.046453,107134.2337,2001-01-02 05:45:34.234 +0000
-0.036514,-0.370331,-0.916214,0.98949,107134.2536,2001-01-02 05:45:34.254 +0000,,,,-0.027971,0.052183,0.001806,0.059234,107134.2237,2001-01-02 05:45:34.224 +0000
-0.039795,-0.371689,-0.920395,0.993998,107134.2438,2001-01-02 05:45:34.244 +0000,,,,-0.052409,0.05107,-0.010109,0.073872,107134.2137,2001-01-02 05:45:34.214 +0000
-0.040329,-0.38118,-0.921326,0.998455,107134.234,2001-01-02 05:45:34.234 +0000,,,,-0.068292,0.047825,-0.025167,0.087088,107134.2037,2001-01-02 05:45:34.204 +0000
-0.042877,-0.388641,-0.919876,0.999916,107134.2242,2001-01-02 05:45:34.224 +0000,,,,-0.073547,0.045663,-0.035881,0.093711,107134.1938,2001-01-02 05:45:34.194 +0000
-0.041443,-0.393356,-0.919586,1.001611,107134.2144,2001-01-02 05:45:34.214 +0000,,,,-0.069195,0.034998,-0.042234,0.088297,107134.1838,2001-01-02 05:45:34.184 +0000
-0.042755,-0.394867,-0.921112,1.003601,107134.2046,2001-01-02 05:45:34.205 +0000,,,,-0.0521,0.027551,-0.043167,0.073054,107134.1738,2001-01-02 05:45:34.174 +0000
-0.044571,-0.395294,-0.919174,1.001869,107134.1948,2001-01-02 05:45:34.195 +0000,,,,-0.036112,0.017994,-0.035553,0.053777,107134.1638,2001-01-02 05:45:34.164 +0000
-0.049973,-0.394333,-0.917496,0.999747,107134.185,2001-01-02 05:45:34.185 +0000,,,,-0.032896,0.007358,-0.03016,0.045232,107134.1538,2001-01-02 05:45:34.154 +0000
-0.052475,-0.396851,-0.914398,0.997846,107134.1752,2001-01-02 05:45:34.175 +0000,,,,-0.04248,0.004157,-0.029148,0.051685,107134.1438,2001-01-02 05:45:34.144 +0000
-0.052658,-0.393005,-0.91185,0.994002,107134.1654,2001-01-02 05:45:34.165 +0000,,,,-0.060593,-0.002237,-0.024979,0.065578,107134.1338,2001-01-02 05:45:34.134 +0000
-0.051163,-0.388626,-0.910385,0.990941,107134.1556,2001-01-02 05:45:34.156 +0000,,,,-0.070069,-0.032061,-0.020687,0.079785,107134.1239,2001-01-02 05:45:34.124 +0000
-0.053452,-0.385178,-0.914062,0.992884,107134.1458,2001-01-02 05:45:34.146 +0000,,,,-0.062423,-0.077849,-0.015169,0.100932,107134.1139,2001-01-02 05:45:34.114 +0000
-0.05336,-0.383789,-0.914856,0.992836,107134.136,2001-01-02 05:45:34.136 +0000,,,,-0.045259,-0.121472,0.001093,0.129634,107134.1039,2001-01-02 05:45:34.104 +0000
-0.05101,-0.384186,-0.917236,0.99514,107134.1262,2001-01-02 05:45:34.126 +0000,,,,-0.031379,-0.14805,0.018355,0.152448,107134.0939,2001-01-02 05:45:34.094 +0000
-0.046875,-0.387939,-0.920288,0.999439,107134.1164,2001-01-02 05:45:34.116 +0000,,,,-0.023938,-0.148037,0.021611,0.151509,107134.0839,2001-01-02 05:45:34.084 +0000
-0.045639,-0.387512,-0.927704,1.006077,107134.1066,2001-01-02 05:45:34.107 +0000,,,,-0.024101,-0.10438,0.014012,0.108038,107134.0739,2001-01-02 05:45:34.074 +0000
-0.046005,-0.386047,-0.938522,1.015576,107134.0968,2001-01-02 05:45:34.097 +0000,,,,-0.035029,-0.034107,0.003062,0.048986,107134.064,2001-01-02 05:45:34.064 +0000
-0.046173,-0.388474,-0.948944,1.026104,107134.087,2001-01-02 05:45:34.087 +0000,,,,-0.042776,0.032986,-0.002515,0.054076,107134.054,2001-01-02 05:45:34.054 +0000
-0.044113,-0.390686,-0.954849,1.032328,107134.0772,2001-01-02 05:45:34.077 +0000,,,,-0.047242,0.075593,-0.002661,0.089181,107134.044,2001-01-02 05:45:34.044 +0000
-0.038315,-0.390808,-0.948853,1.02695,107134.0674,2001-01-02 05:45:34.067 +0000,,,,-0.047347,0.088395,0.004783,0.100391,107134.034,2001-01-02 05:45:34.034 +0000
-0.037186,-0.385437,-0.93837,1.015201,107134.0576,2001-01-02 05:45:34.058 +0000,,,,-0.046312,0.084156,0.013349,0.096981,107134.024,2001-01-02 05:45:34.024 +0000
-0.038086,-0.382477,-0.931534,1.00801,107134.0478,2001-01-02 05:45:34.048 +0000,,,,-0.040963,0.079899,0.013397,0.090782,107134.014,2001-01-02 05:45:34.014 +0000
-0.037292,-0.37532,-0.919098,0.993864,107134.0381,2001-01-02 05:45:34.038 +0000,,,,-0.035686,0.089493,0.014475,0.097427,107134.0041,2001-01-02 05:45:34.004 +0000
-0.039215,-0.369385,-0.91275,0.985813,107134.0283,2001-01-02 05:45:34.028 +0000,,,,-0.036809,0.100148,0.015507,0.107819,107133.994,2001-01-02 05:45:33.994 +0000
-0.038498,-0.371887,-0.909409,0.984058,107134.0185,2001-01-02 05:45:34.018 +0000,,,,-0.046338,0.093736,0.010118,0.105052,107133.9841,2001-01-02 05:45:33.984 +0000
-0.036438,-0.376587,-0.906158,0.982836,107134.0087,2001-01-02 05:45:34.009 +0000,,,,-0.059034,0.087308,-0.000636,0.105395,107133.9741,2001-01-02 05:45:33.974 +0000
-0.039673,-0.383286,-0.90303,0.982428,107133.9989,2001-01-02 05:45:33.999 +0000,,,,-0.069559,0.080866,-0.017785,0.108139,107133.9641,2001-01-02 05:45:33.964 +0000
-0.039169,-0.393326,-0.900787,0.984384,107133.9891,2001-01-02 05:45:33.989 +0000,,,,-0.080101,0.071241,-0.029584,0.111206,107133.9541,2001-01-02 05:45:33.954 +0000
-0.045181,-0.40477,-0.904388,0.992489,107133.9793,2001-01-02 05:45:33.979 +0000,,,,-0.082197,0.069098,-0.033866,0.112596,107133.9441,2001-01-02 05:45:33.944 +0000
-0.046478,-0.407791,-0.915848,1.004026,107133.9695,2001-01-02 05:45:33.969 +0000,,,,-0.065198,0.077638,-0.031638,0.106205,107133.9341,2001-01-02 05:45:33.934 +0000
-0.047638,-0.408508,-0.926529,1.013898,107133.9597,2001-01-02 05:45:33.960 +0000,,,,-0.039653,0.080861,-0.028269,0.094393,107133.9242,2001-01-02 05:45:33.924 +0000
-0.055191,-0.405762,-0.93515,1.020659,107133.9499,2001-01-02 05:45:33.950 +0000,,,,-0.015153,0.075569,-0.021678,0.080064,107133.9142,2001-01-02 05:45:33.914 +0000
-0.055008,-0.403214,-0.932693,1.01738,107133.9401,2001-01-02 05:45:33.940 +0000,,,,-0.000248,0.067082,-0.011938,0.068137,107133.9042,2001-01-02 05:45:33.904 +0000
-0.052841,-0.398041,-0.929214,1.011862,107133.9303,2001-01-02 05:45:33.930 +0000,,,,0.004027,0.056449,-0.005469,0.056856,107133.8942,2001-01-02 05:45:33.894 +0000
-0.053741,-0.395172,-0.926636,1.008125,107133.9205,2001-01-02 05:45:33.920 +0000,,,,0.005104,0.04475,0.00205,0.045087,107133.8842,2001-01-02 05:45:33.884 +0000
-0.057251,-0.395447,-0.925125,1.006867,107133.9107,2001-01-02 05:45:33.911 +0000,,,,-0.002321,0.027719,0.009526,0.029402,107133.8742,2001-01-02 05:45:33.874 +0000
-0.054749,-0.396881,-0.926788,1.009073,107133.9009,2001-01-02 05:45:33.901 +0000,,,,-0.006442,-0.002111,0.009579,0.011735,107133.8643,2001-01-02 05:45:33.864 +0000
-0.051514,-0.397995,-0.931442,1.013753,107133.8911,2001-01-02 05:45:33.891 +0000,,,,-0.003095,-0.030876,0.007543,0.031935,107133.8543,2001-01-02 05:45:33.854 +0000
-0.050964,-0.397324,-0.942169,1.023424,107133.8813,2001-01-02 05:45:33.881 +0000,,,,0.00238,-0.046881,-0.004131,0.047122,107133.8443,2001-01-02 05:45:33.844 +0000
-0.050629,-0.399384,-0.940613,1.022867,107133.8715,2001-01-02 05:45:33.872 +0000,,,,0.000396,-0.056512,-0.021214,0.060364,107133.8343,2001-01-02 05:45:33.834 +0000
-0.044586,-0.399139,-0.937759,1.020523,107133.8617,2001-01-02 05:45:33.862 +0000,,,,-0.008019,-0.054439,-0.041578,0.068968,107133.8243,2001-01-02 05:45:33.824 +0000
-0.038742,-0.392868,-0.930267,1.011722,107133.8519,2001-01-02 05:45:33.852 +0000,,,,-0.022908,-0.043832,-0.055598,0.074412,107133.8143,2001-01-02 05:45:33.814 +0000
-0.039322,-0.391983,-0.922836,1.005057,107133.8421,2001-01-02 05:45:33.842 +0000,,,,-0.030282,-0.056631,-0.059887,0.08781,107133.8043,2001-01-02 05:45:33.804 +0000
-0.042145,-0.390396,-0.913818,0.996445,107133.8323,2001-01-02 05:45:33.832 +0000,,,,-0.013239,-0.074688,-0.043695,0.087538,107133.7944,2001-01-02 05:45:33.794 +0000
-0.041351,-0.389053,-0.907227,0.990334,107133.8225,2001-01-02 05:45:33.823 +0000,,,,0.004758,-0.074624,-0.023272,0.078313,107133.7844,2001-01-02 05:45:33.784 +0000
-0.042984,-0.384445,-0.900665,0.98212,107133.8127,2001-01-02 05:45:33.813 +0000,,,,0.009956,-0.061807,-0.011518,0.063655,107133.7744,2001-01-02 05:45:33.774 +0000
-0.044693,-0.375259,-0.895477,0.97324,107133.8029,2001-01-02 05:45:33.803 +0000,,,,0.005699,-0.061813,-0.012616,0.063344,107133.7644,2001-01-02 05:45:33.764 +0000
-0.052567,-0.372803,-0.897675,0.973892,107133.7931,2001-01-02 05:45:33.793 +0000,,,,-0.003861,-0.061834,-0.018023,0.064522,107133.7544,2001-01-02 05:45:33.754 +0000
-0.061951,-0.378311,-0.90303,0.98075,107133.7833,2001-01-02 05:45:33.783 +0000,,,,-0.009271,-0.044794,-0.018106,0.049196,107133.7444,2001-01-02 05:45:33.744 +0000
-0.069733,-0.386261,-0.909332,0.989506,107133.7735,2001-01-02 05:45:33.774 +0000,,,,0.000149,-0.003252,-0.022429,0.022664,107133.7344,2001-01-02 05:45:33.734 +0000
-0.073685,-0.394836,-0.915527,0.998423,107133.7637,2001-01-02 05:45:33.764 +0000,,,,0.006361,0.049987,-0.034285,0.060948,107133.7245,2001-01-02 05:45:33.724 +0000
-0.07962,-0.400894,-0.916946,1.001898,107133.7539,2001-01-02 05:45:33.754 +0000,,,,0.007228,0.100039,-0.040827,0.108291,107133.7145,2001-01-02 05:45:33.714 +0000
-0.074585,-0.405869,-0.917725,1.004646,107133.7441,2001-01-02 05:45:33.744 +0000,,,,0.008199,0.121343,-0.041946,0.12865,107133.7045,2001-01-02 05:45:33.704 +0000
-0.067062,-0.407639,-0.920639,1.0079,107133.7343,2001-01-02 05:45:33.734 +0000,,,,0.014597,0.108588,-0.032252,0.114213,107133.6945,2001-01-02 05:45:33.695 +0000
-0.060532,-0.406158,-0.922928,1.009243,107133.7245,2001-01-02 05:45:33.725 +0000,,,,0.030704,0.061771,-0.01492,0.070576,107133.6845,2001-01-02 05:45:33.685 +0000
-0.057343,-0.396759,-0.922867,1.005352,107133.7147,2001-01-02 05:45:33.715 +0000,,,,0.053253,0.006434,0.00141,0.053659,107133.6745,2001-01-02 05:45:33.675 +0000
-0.05513,-0.389542,-0.920975,1.000849,107133.705,2001-01-02 05:45:33.705 +0000,,,,0.071466,-0.030802,0.015525,0.079354,107133.6645,2001-01-02 05:45:33.665 +0000
-0.052567,-0.385651,-0.93045,1.008072,107133.6952,2001-01-02 05:45:33.695 +0000,,,,0.076774,-0.037168,0.024126,0.088644,107133.6546,2001-01-02 05:45:33.655 +0000
-0.047882,-0.382477,-0.938507,1.014445,107133.6854,2001-01-02 05:45:33.685 +0000,,,,0.052208,-0.032912,0.029292,0.068315,107133.6446,2001-01-02 05:45:33.645 +0000
-0.048645,-0.377579,-0.946716,1.020577,107133.6756,2001-01-02 05:45:33.676 +0000,,,,0.009449,-0.007375,0.030002,0.032308,107133.6346,2001-01-02 05:45:33.635 +0000
-0.046021,-0.377899,-0.951447,1.025342,107133.6658,2001-01-02 05:45:33.666 +0000,,,,-0.039766,0.036256,0.026346,0.059916,107133.6246,2001-01-02 05:45:33.625 +0000
-0.042557,-0.376938,-0.942703,1.017139,107133.656,2001-01-02 05:45:33.656 +0000,,,,-0.091167,0.092666,0.021572,0.131772,107133.6146,2001-01-02 05:45:33.615 +0000
-0.04039,-0.369797,-0.92598,0.999212,107133.6462,2001-01-02 05:45:33.646 +0000,,,,-0.131898,0.138447,0.023309,0.192634,107133.6046,2001-01-02 05:45:33.605 +0000
-0.041962,-0.36412,-0.912521,0.984648,107133.6364,2001-01-02 05:45:33.636 +0000,,,,-0.163889,0.14481,0.020939,0.2197,107133.5947,2001-01-02 05:45:33.595 +0000
-0.041763,-0.357773,-0.905823,0.976068,107133.6266,2001-01-02 05:45:33.627 +0000,,,,-0.171133,0.108566,0.013509,0.203115,107133.5847,2001-01-02 05:45:33.585 +0000
-0.044891,-0.362457,-0.900345,0.972825,107133.6168,2001-01-02 05:45:33.617 +0000,,,,-0.150527,0.040391,0.008491,0.156083,107133.5747,2001-01-02 05:45:33.575 +0000
-0.052353,-0.368835,-0.899536,0.974471,107133.607,2001-01-02 05:45:33.607 +0000,,,,-0.112854,-0.036282,0.007885,0.118805,107133.5647,2001-01-02 05:45:33.565 +0000
-0.057175,-0.385727,-0.903549,0.98496,107133.5972,2001-01-02 05:45:33.597 +0000,,,,-0.077336,-0.106569,0.006179,0.131818,107133.5547,2001-01-02 05:45:33.555 +0000
-0.061646,-0.403137,-0.911362,0.999129,107133.5874,2001-01-02 05:45:33.587 +0000,,,,-0.057898,-0.149186,-0.002122,0.160041,107133.5447,2001-01-02 05:45:33.545 +0000
-0.065094,-0.416321,-0.916687,1.009544,107133.5776,2001-01-02 05:45:33.578 +0000,,,,-0.07048,-0.172672,-0.018171,0.187385,107133.5348,2001-01-02 05:45:33.535 +0000
-0.065216,-0.419876,-0.91835,1.012509,107133.5678,2001-01-02 05:45:33.568 +0000,,,,-0.103402,-0.170619,-0.039769,0.203432,107133.5247,2001-01-02 05:45:33.525 +0000
-0.064743,-0.418442,-0.921814,1.014881,107133.558,2001-01-02 05:45:33.558 +0000,,,,-0.141732,-0.154717,-0.059304,0.218042,107133.5148,2001-01-02 05:45:33.515 +0000
-0.066269,-0.414703,-0.919891,1.01147,107133.5482,2001-01-02 05:45:33.548 +0000,,,,-0.185406,-0.156885,-0.06173,0.250598,107133.5048,2001-01-02 05:45:33.505 +0000
-0.066254,-0.413544,-0.918442,1.009349,107133.5384,2001-01-02 05:45:33.538 +0000,,,,-0.226762,-0.218667,-0.04795,0.318647,107133.4948,2001-01-02 05:45:33.495 +0000
-0.070419,-0.407196,-0.90976,0.998575,107133.5286,2001-01-02 05:45:33.529 +0000,,,,-0.254179,-0.295358,-0.036173,0.391346,107133.4848,2001-01-02 05:45:33.485 +0000
-0.071823,-0.402496,-0.903275,0.990326,107133.5188,2001-01-02 05:45:33.519 +0000,,,,-0.252112,-0.280445,-0.037269,0.378944,107133.4748,2001-01-02 05:45:33.475 +0000
-0.074432,-0.393021,-0.900833,0.983817,107133.509,2001-01-02 05:45:33.509 +0000,,,,-0.211267,-0.141903,-0.026684,0.255895,107133.4648,2001-01-02 05:45:33.465 +0000
-0.074234,-0.388184,-0.890884,0.972482,107133.4992,2001-01-02 05:45:33.499 +0000,,,,-0.148015,0.007277,-0.0288,0.150966,107133.4549,2001-01-02 05:45:33.455 +0000
-0.071762,-0.392471,-0.894867,0.977744,107133.4894,2001-01-02 05:45:33.489 +0000,,,,-0.076749,0.041411,-0.031617,0.092763,107133.4449,2001-01-02 05:45:33.445 +0000
-0.069946,-0.403091,-0.924118,1.008814,107133.4796,2001-01-02 05:45:33.480 +0000,,,,-0.009681,0.056377,-0.030137,0.064656,107133.4349,2001-01-02 05:45:33.435 +0000
-0.065048,-0.407928,-0.954208,1.038543,107133.4698,2001-01-02 05:45:33.470 +0000,,,,0.038167,0.089418,-0.037383,0.104162,107133.4249,2001-01-02 05:45:33.425 +0000
-0.060669,-0.412018,-0.962738,1.04797,107133.46,2001-01-02 05:45:33.460 +0000,,,,0.040277,0.107502,-0.048103,0.12447,107133.4149,2001-01-02 05:45:33.415 +0000
-0.053268,-0.412674,-0.944839,1.031646,107133.4502,2001-01-02 05:45:33.450 +0000,,,,0.013754,0.092547,-0.05679,0.10945,107133.4049,2001-01-02 05:45:33.405 +0000
-0.04393,-0.411163,-0.937729,1.024686,107133.4404,2001-01-02 05:45:33.440 +0000,,,,-0.027622,0.060542,-0.063393,0.091908,107133.395,2001-01-02 05:45:33.395 +0000
-0.036865,-0.40712,-0.935852,1.021554,107133.4306,2001-01-02 05:45:33.431 +0000,,,,-0.068987,0.027469,-0.071062,0.102779,107133.385,2001-01-02 05:45:33.385 +0000
-0.034088,-0.405441,-0.924591,1.011018,107133.4208,2001-01-02 05:45:33.421 +0000,,,,-0.089144,0.014658,-0.076506,0.118383,107133.375,2001-01-02 05:45:33.375 +0000
-0.035065,-0.404099,-0.899826,0.987968,107133.411,2001-01-02 05:45:33.411 +0000,,,,-0.077447,0.024246,-0.079658,0.113716,107133.365,2001-01-02 05:45:33.365 +0000
-0.040649,-0.408279,-0.891754,0.98227,107133.4012,2001-01-02 05:45:33.401 +0000,,,,-0.054073,0.031736,-0.07311,0.096313,107133.355,2001-01-02 05:45:33.355 +0000
-0.040222,-0.413589,-0.893631,0.986262,107133.3914,2001-01-02 05:45:33.391 +0000,,,,-0.039223,0.03603,-0.064473,0.083626,107133.3451,2001-01-02 05:45:33.345 +0000
-0.03566,-0.416351,-0.906433,0.998804,107133.3816,2001-01-02 05:45:33.382 +0000,,,,-0.022218,0.054136,-0.070819,0.091867,107133.3351,2001-01-02 05:45:33.335 +0000
-0.039886,-0.412796,-0.914429,1.004272,107133.3719,2001-01-02 05:45:33.372 +0000,,,,0.001267,0.058391,-0.080288,0.099284,107133.3251,2001-01-02 05:45:33.325 +0000
-0.0448,-0.407898,-0.912384,1.000238,107133.3621,2001-01-02 05:45:33.362 +0000,,,,0.022705,0.043472,-0.088651,0.101313,107133.3151,2001-01-02 05:45:33.315 +0000
-0.053909,-0.411057,-0.911453,1.000679,107133.3523,2001-01-02 05:45:33.352 +0000,,,,0.03448,0.028575,-0.085326,0.096363,107133.3051,2001-01-02 05:45:33.305 +0000
-0.055664,-0.42276,-0.906815,1.001878,107133.3425,2001-01-02 05:45:33.342 +0000,,,,0.03991,0.007273,-0.085231,0.094393,107133.2951,2001-01-02 05:45:33.295 +0000
-0.054184,-0.427307,-0.902557,1.000321,107133.3327,2001-01-02 05:45:33.333 +0000,,,,0.021885,-0.015105,-0.083155,0.087304,107133.2852,2001-01-02 05:45:33.285 +0000
-0.055496,-0.423141,-0.899994,0.996191,107133.3229,2001-01-02 05:45:33.323 +0000,,,,-0.014362,-0.018318,-0.079117,0.08247,107133.2752,2001-01-02 05:45:33.275 +0000
-0.051376,-0.415909,-0.900284,0.993472,107133.3131,2001-01-02 05:45:33.313 +0000,,,,-0.059131,-0.017286,-0.079422,0.100514,107133.2652,2001-01-02 05:45:33.265 +0000
-0.04451,-0.408981,-0.901794,0.991998,107133.3033,2001-01-02 05:45:33.303 +0000,,,,-0.098575,-0.015185,-0.079694,0.127667,107133.2552,2001-01-02 05:45:33.255 +0000
-0.040619,-0.404327,-0.901764,0.990041,107133.2935,2001-01-02 05:45:33.294 +0000,,,,-0.122004,-0.020526,-0.078769,0.146666,107133.2452,2001-01-02 05:45:33.245 +0000
-0.040558,-0.398666,-0.902313,0.988033,107133.2837,2001-01-02 05:45:33.284 +0000,,,,-0.109248,-0.011997,-0.079774,0.135805,107133.2352,2001-01-02 05:45:33.235 +0000
-0.05217,-0.397186,-0.906509,0.991311,107133.2739,2001-01-02 05:45:33.274 +0000,,,,-0.073118,0.0104,-0.079591,0.108578,107133.2253,2001-01-02 05:45:33.225 +0000
-0.058655,-0.399826,-0.913239,0.998667,107133.2641,2001-01-02 05:45:33.264 +0000,,,,-0.033705,0.008313,-0.073977,0.081718,107133.2152,2001-01-02 05:45:33.215 +0000
-0.057953,-0.403427,-0.921005,1.007215,107133.2543,2001-01-02 05:45:33.254 +0000,,,,0.009937,0.009432,-0.065138,0.066563,107133.2053,2001-01-02 05:45:33.205 +0000
-0.059128,-0.409668,-0.925095,1.01343,107133.2445,2001-01-02 05:45:33.245 +0000,,,,0.042824,0.025468,-0.052137,0.072116,107133.1953,2001-01-02 05:45:33.195 +0000
-0.059677,-0.410263,-0.928375,1.016691,107133.2347,2001-01-02 05:45:33.235 +0000,,,,0.067212,0.038296,-0.041322,0.087702,107133.1853,2001-01-02 05:45:33.185 +0000
-0.059341,-0.405289,-0.92363,1.01046,107133.2249,2001-01-02 05:45:33.225 +0000,,,,0.076727,0.042588,-0.031653,0.093288,107133.1753,2001-01-02 05:45:33.175 +0000
-0.055725,-0.394409,-0.91362,0.997086,107133.2151,2001-01-02 05:45:33.215 +0000,,,,0.06498,0.034084,-0.021024,0.076329,107133.1653,2001-01-02 05:45:33.165 +0000
-0.056396,-0.392883,-0.910248,0.993322,107133.2053,2001-01-02 05:45:33.205 +0000,,,,0.044676,0.037281,-0.014759,0.06003,107133.1553,2001-01-02 05:45:33.155 +0000
-0.058914,-0.394363,-0.912125,0.995607,107133.1955,2001-01-02 05:45:33.196 +0000,,,,0.018998,0.050061,-0.008556,0.054223,107133.1454,2001-01-02 05:45:33.145 +0000
-0.058975,-0.395233,-0.916977,1.000527,107133.1857,2001-01-02 05:45:33.186 +0000,,,,-0.014177,0.05966,0.006153,0.06163,107133.1354,2001-01-02 05:45:33.135 +0000
-0.058411,-0.395081,-0.918259,1.001675,107133.1759,2001-01-02 05:45:33.176 +0000,,,,-0.030307,0.073529,0.018829,0.081728,107133.1254,2001-01-02 05:45:33.125 +0000
-0.058853,-0.392609,-0.920624,1.002962,107133.1661,2001-01-02 05:45:33.166 +0000,,,,-0.022966,0.085279,0.029532,0.093124,107133.1154,2001-01-02 05:45:33.115 +0000
-0.060654,-0.392761,-0.923782,1.005976,107133.1563,2001-01-02 05:45:33.156 +0000,,,,-0.014314,0.057591,0.030734,0.06683,107133.1054,2001-01-02 05:45:33.105 +0000
-0.062607,-0.387955,-0.923279,1.00374,107133.1465,2001-01-02 05:45:33.147 +0000,,,,-0.008685,0.006438,0.021294,0.023881,107133.0954,2001-01-02 05:45:33.095 +0000
-0.061478,-0.386749,-0.918777,0.998811,107133.1367,2001-01-02 05:45:33.137 +0000,,,,-0.009468,-0.038333,0.009657,0.040648,107133.0854,2001-01-02 05:45:33.085 +0000
-0.061157,-0.388214,-0.916367,0.997321,107133.127,2001-01-02 05:45:33.127 +0000,,,,-0.020851,-0.088452,-0.00738,0.091175,107133.0755,2001-01-02 05:45:33.075 +0000
-0.063232,-0.398285,-0.902817,0.989196,107133.1172,2001-01-02 05:45:33.117 +0000,,,,-0.038735,-0.120458,-0.021304,0.128313,107133.0655,2001-01-02 05:45:33.065 +0000
-0.063766,-0.401474,-0.888718,0.977872,107133.1074,2001-01-02 05:45:33.107 +0000,,,,-0.058864,-0.125839,-0.037453,0.143886,107133.0555,2001-01-02 05:45:33.055 +0000
