x_rad_per_sec,y_rad_per_sec,z_rad_per_sec,rms_rad_per_sec,TimeInterval,Date,,,,,Angle Offest
0.009135,-0.0247,-0.082147,0.086265,52081.71237,2001-01-01 14:28:01.712 +0000,,,,,242.4952926
0.027299,-0.028958,-0.086286,0.095022,52081.70236,2001-01-01 14:28:01.702 +0000,,,,,242.5444308
0.043203,-0.028911,-0.072289,0.089039,52081.69239,2001-01-01 14:28:01.692 +0000,,,,,242.6221962
0.054783,-0.026716,-0.049778,0.078694,52081.68241,2001-01-01 14:28:01.682 +0000,,,,,242.7208056
0.058885,-0.022393,-0.026255,0.068251,52081.67243,2001-01-01 14:28:01.672 +0000,,,,,242.8267986
0.057651,-0.008503,-0.009204,0.058997,52081.66242,2001-01-01 14:28:01.662 +0000,,,,,242.9305704
0.054289,0.003258,0.008906,0.055111,52081.65244,2001-01-01 14:28:01.652 +0000,,,,,243.0282906
0.047731,0.010763,0.030211,0.057505,52081.64246,2001-01-01 14:28:01.642 +0000,,,,,243.1142064
0.029498,0.010798,0.049321,0.058475,52081.63248,2001-01-01 14:28:01.632 +0000,,,,,243.1673028
-0.000311,-0.008376,0.058789,0.059383,52081.62247,2001-01-01 14:28:01.622 +0000,,,,,243.166743
-0.03337,-0.013708,0.06606,0.075269,52081.61249,2001-01-01 14:28:01.612 +0000,,,,,243.106677
-0.053596,-0.014797,0.062721,0.083817,52081.60251,2001-01-01 14:28:01.603 +0000,,,,,243.0102042
-0.070619,-0.011632,0.055118,0.090335,52081.59253,2001-01-01 14:28:01.593 +0000,,,,,242.88309
-0.085445,-0.011683,0.03899,0.094644,52081.58252,2001-01-01 14:28:01.583 +0000,,,,,242.729289
-0.102307,-0.018154,0.012181,0.104617,52081.57254,2001-01-01 14:28:01.573 +0000,,,,,242.5451364
-0.111672,-0.025698,-0.019917,0.116309,52081.56256,2001-01-01 14:28:01.563 +0000,,,,,242.3441268
-0.109388,-0.021507,-0.048763,0.121681,52081.55258,2001-01-01 14:28:01.553 +0000,,,,,242.1472284
-0.093347,-0.014076,-0.063634,0.113847,52081.54257,2001-01-01 14:28:01.543 +0000,,,,,241.9792038
-0.071049,-0.004456,-0.057098,0.091258,52081.53259,2001-01-01 14:28:01.533 +0000,,,,,241.8513156
-0.046637,0.001984,-0.045198,0.064975,52081.52262,2001-01-01 14:28:01.523 +0000,,,,,241.767369
-0.03187,0.011627,-0.026959,0.043332,52081.51264,2001-01-01 14:28:01.513 +0000,,,,,241.710003
-0.055542,0.015956,0.007061,0.058218,52081.50263,2001-01-01 14:28:01.503 +0000,,,,,241.6100274
-0.095994,-0.017052,0.025043,0.100662,52081.49265,2001-01-01 14:28:01.493 +0000,,,,,241.4372382
-0.132215,-0.019213,0.023736,0.135695,52081.48267,2001-01-01 14:28:01.483 +0000,,,,,241.1992512
-0.148207,-0.018159,0.023625,0.151173,52081.47269,2001-01-01 14:28:01.473 +0000,,,,,240.9324786
-0.153647,0.005273,0.023525,0.155527,52081.46268,2001-01-01 14:28:01.463 +0000,,,,,240.655914
-0.14531,0.033,0.033122,0.152647,52081.4527,2001-01-01 14:28:01.453 +0000,,,,,240.394356
-0.13469,0.043655,0.031028,0.144948,52081.44272,2001-01-01 14:28:01.443 +0000,,,,,240.151914
-0.125999,0.026583,0.017242,0.129922,52081.43274,2001-01-01 14:28:01.433 +0000,,,,,239.9251158
-0.111911,0.003107,-0.002901,0.111992,52081.42273,2001-01-01 14:28:01.423 +0000,,,,,239.723676
-0.09041,-0.017155,-0.01766,0.093702,52081.41275,2001-01-01 14:28:01.413 +0000,,,,,239.560938
-0.055142,-0.026737,-0.025944,0.066547,52081.40277,2001-01-01 14:28:01.403 +0000,,,,,239.4616824
-0.013666,-0.022416,-0.013922,0.029716,52081.39279,2001-01-01 14:28:01.393 +0000,,,,,239.4370836
0.020227,-0.003165,0.006556,0.021497,52081.38278,2001-01-01 14:28:01.383 +0000,,,,,239.4734922
0.039194,0.01714,0.026931,0.050549,52081.37281,2001-01-01 14:28:01.373 +0000,,,,,239.5440414
0.046596,0.021423,0.03338,0.061191,52081.36283,2001-01-01 14:28:01.363 +0000,,,,,239.6279142
0.045583,0.01821,0.026971,0.056008,52081.35285,2001-01-01 14:28:01.353 +0000,,,,,239.7099636
0.044655,0.005394,0.014177,0.047161,52081.34284,2001-01-01 14:28:01.343 +0000,,,,,239.7903426
0.051111,0.003247,0.005679,0.051528,52081.33286,2001-01-01 14:28:01.333 +0000,,,,,239.8823424
0.060801,-0.005291,-0.003849,0.061152,52081.32288,2001-01-01 14:28:01.323 +0000,,,,,239.9917842
0.07362,-0.00742,-0.006963,0.07432,52081.3129,2001-01-01 14:28:01.313 +0000,,,,,240.1243002
0.09057,0.007519,-0.001546,0.090895,52081.30289,2001-01-01 14:28:01.303 +0000,,,,,240.2873262
0.101172,0.008614,0.00707,0.101784,52081.29291,2001-01-01 14:28:01.293 +0000,,,,,240.4694358
0.095804,0.00331,0.017734,0.097488,52081.28293,2001-01-01 14:28:01.283 +0000,,,,,240.641883
0.084066,0.002244,0.020863,0.086646,52081.27295,2001-01-01 14:28:01.273 +0000,,,,,240.7932018
0.06486,0.005428,0.021793,0.068639,52081.26294,2001-01-01 14:28:01.263 +0000,,,,,240.9099498
0.037146,0.007535,0.020532,0.043106,52081.25296,2001-01-01 14:28:01.253 +0000,,,,,240.9768126
0.006335,-0.002096,0.011802,0.013558,52081.24298,2001-01-01 14:28:01.243 +0000,,,,,240.9882156
-0.030855,-0.008551,-0.002322,0.032102,52081.233,2001-01-01 14:28:01.233 +0000,,,,,240.9326766
-0.066883,-0.025675,-0.023889,0.07552,52081.22299,2001-01-01 14:28:01.223 +0000,,,,,240.8122872
-0.099646,-0.054521,-0.047539,0.123133,52081.21302,2001-01-01 14:28:01.213 +0000,,,,,240.6329244
-0.118634,-0.076943,-0.062565,0.154624,52081.20304,2001-01-01 14:28:01.203 +0000,,,,,240.4193832
-0.125095,-0.068415,-0.058358,0.154062,52081.19306,2001-01-01 14:28:01.193 +0000,,,,,240.1942122
-0.127413,-0.053455,-0.039181,0.143619,52081.18305,2001-01-01 14:28:01.183 +0000,,,,,239.9648688
-0.129714,-0.040628,-0.021067,0.13755,52081.17307,2001-01-01 14:28:01.173 +0000,,,,,239.7313836
-0.12462,-0.019263,0.001348,0.126107,52081.16309,2001-01-01 14:28:01.163 +0000,,,,,239.5070676
-0.112034,0.002095,0.018471,0.113566,52081.15311,2001-01-01 14:28:01.153 +0000,,,,,239.3054064
-0.095079,0.015969,0.023891,0.099327,52081.1431,2001-01-01 14:28:01.143 +0000,,,,,239.1342642
-0.082238,0.015957,0.015429,0.085181,52081.13312,2001-01-01 14:28:01.133 +0000,,,,,238.9862358
-0.070411,0.011671,0.00163,0.07139,52081.12314,2001-01-01 14:28:01.123 +0000,,,,,238.859496
-0.064953,0.002052,-0.012198,0.066121,52081.11316,2001-01-01 14:28:01.113 +0000,,,,,238.7425806
-0.057208,-0.025703,-0.037714,0.073183,52081.10315,2001-01-01 14:28:01.103 +0000,,,,,238.6396062
-0.044369,-0.026777,-0.045104,0.068702,52081.09317,2001-01-01 14:28:01.093 +0000,,,,,238.559742
-0.026453,-0.005416,-0.027945,0.038859,52081.08319,2001-01-01 14:28:01.083 +0000,,,,,238.5121266
-0.009593,0.004246,-0.003282,0.010992,52081.07321,2001-01-01 14:28:01.073 +0000,,,,,238.4948592
-0.001254,0.012836,0.021327,0.024923,52081.0632,2001-01-01 14:28:01.063 +0000,,,,,238.492602
-0.006795,0.027804,0.044756,0.053126,52081.05323,2001-01-01 14:28:01.053 +0000,,,,,238.480371
-0.016478,0.032087,0.056433,0.066976,52081.04325,2001-01-01 14:28:01.043 +0000,,,,,238.4507106
-0.025075,0.041679,0.060623,0.077724,52081.03327,2001-01-01 14:28:01.033 +0000,,,,,238.4055756
-0.03886,0.041639,0.048776,0.074987,52081.02326,2001-01-01 14:28:01.023 +0000,,,,,238.3356276
-0.060996,0.023446,0.021963,0.068939,52081.01328,2001-01-01 14:28:01.013 +0000,,,,,238.2258348
-0.089324,-0.011846,-0.025146,0.093549,52081.0033,2001-01-01 14:28:01.003 +0000,,,,,238.0650516
-0.118616,-0.062067,-0.077565,0.15472,52080.99332,2001-01-01 14:28:00.993 +0000,,,,,237.8515428
-0.132102,-0.094125,-0.113898,0.1982,52080.98331,2001-01-01 14:28:00.983 +0000,,,,,237.6137592
-0.11819,-0.095202,-0.122349,0.19494,52080.97333,2001-01-01 14:28:00.973 +0000,,,,,237.4010172
-0.090656,-0.078097,-0.106182,0.159976,52080.96335,2001-01-01 14:28:00.963 +0000,,,,,237.2378364
-0.069789,-0.033241,-0.066628,0.102053,52080.95337,2001-01-01 14:28:00.953 +0000,,,,,237.1122162
-0.059444,-0.002271,-0.038861,0.071056,52080.94336,2001-01-01 14:28:00.943 +0000,,,,,237.005217
-0.067985,-0.00865,-0.031422,0.075393,52080.93338,2001-01-01 14:28:00.933 +0000,,,,,236.882844
-0.094338,-0.046003,-0.050732,0.116574,52080.9234,2001-01-01 14:28:00.923 +0000,,,,,236.7130356
-0.132406,-0.086557,-0.069043,0.172599,52080.91342,2001-01-01 14:28:00.913 +0000,,,,,236.4747048
-0.167413,-0.108978,-0.078835,0.214752,52080.90341,2001-01-01 14:28:00.903 +0000,,,,,236.1733614
-0.18972,-0.126036,-0.077871,0.240713,52080.89344,2001-01-01 14:28:00.893 +0000,,,,,235.8318654
-0.181574,-0.097166,-0.037291,0.209286,52080.88346,2001-01-01 14:28:00.883 +0000,,,,,235.5050322
-0.135443,0.022261,-0.00418,0.137324,52080.87348,2001-01-01 14:28:00.873 +0000,,,,,235.2612348
-0.079573,0.101234,0.036586,0.133861,52080.86347,2001-01-01 14:28:00.863 +0000,,,,,235.1180034
-0.034372,0.171699,0.085851,0.195018,52080.85349,2001-01-01 14:28:00.853 +0000,,,,,235.0561338
-0.00382,0.229281,0.099791,0.250085,52080.84351,2001-01-01 14:28:00.844 +0000,,,,,235.0492578
0.013082,0.28783,0.078376,0.298596,52080.83353,2001-01-01 14:28:00.834 +0000,,,,,235.0728054
-0.030143,0.225937,0.048334,0.233007,52080.82352,2001-01-01 14:28:00.824 +0000,,,,,235.018548
-0.11458,0.089445,0.018217,0.146495,52080.81354,2001-01-01 14:28:00.814 +0000,,,,,234.812304
-0.19575,-0.026874,-0.039714,0.201538,52080.80356,2001-01-01 14:28:00.804 +0000,,,,,234.459954
-0.246473,-0.07281,-0.076261,0.268079,52080.79358,2001-01-01 14:28:00.794 +0000,,,,,234.0163026
-0.242253,-0.06641,-0.074113,0.261896,52080.78357,2001-01-01 14:28:00.784 +0000,,,,,233.5802472
-0.215957,-0.022655,-0.050547,0.222947,52080.77359,2001-01-01 14:28:00.774 +0000,,,,,233.1915246
-0.186485,0.017922,-0.02054,0.188467,52080.76361,2001-01-01 14:28:00.764 +0000,,,,,232.8558516
-0.169509,0.017966,-0.007604,0.170628,52080.75363,2001-01-01 14:28:00.754 +0000,,,,,232.5507354
-0.187485,-0.010812,-0.008715,0.187999,52080.74362,2001-01-01 14:28:00.744 +0000,,,,,232.2132624
-0.223683,-0.000224,-0.023948,0.224962,52080.73368,2001-01-01 14:28:00.734 +0000,,,,,231.810633
-0.264171,0.040141,-0.058523,0.273537,52080.7237,2001-01-01 14:28:00.724 +0000,,,,,231.3351252
-0.310692,-0.007893,-0.083282,0.321757,52080.71372,2001-01-01 14:28:00.714 +0000,,,,,230.7758796
-0.349974,-0.034564,-0.087749,0.362459,52080.70371,2001-01-01 14:28:00.704 +0000,,,,,230.1459264
-0.345757,-0.035605,-0.079169,0.356487,52080.69373,2001-01-01 14:28:00.694 +0000,,,,,229.5235638
-0.315159,0.002821,-0.057697,0.320409,52080.68375,2001-01-01 14:28:00.684 +0000,,,,,228.9562776
-0.294102,0.015703,-0.024466,0.295535,52080.67377,2001-01-01 14:28:00.674 +0000,,,,,228.426894
-0.292174,0.026421,0.001162,0.293369,52080.66376,2001-01-01 14:28:00.664 +0000,,,,,227.9009808
-0.285779,0.057257,-0.023454,0.292401,52080.65378,2001-01-01 14:28:00.654 +0000,,,,,227.3865786
-0.296044,-0.01202,-0.034021,0.298235,52080.6438,2001-01-01 14:28:00.644 +0000,,,,,226.8536994
-0.337369,-0.044046,-0.049172,0.343767,52080.63382,2001-01-01 14:28:00.634 +0000,,,,,226.2464352
-0.370381,-0.052588,-0.047234,0.377066,52080.62381,2001-01-01 14:28:00.624 +0000,,,,,225.5797494
-0.38254,0.028385,-0.038988,0.385568,52080.61383,2001-01-01 14:28:00.614 +0000,,,,,224.8911774
-0.373521,0.122188,-0.017812,0.393402,52080.60385,2001-01-01 14:28:00.604 +0000,,,,,224.2188396
-0.364471,0.200032,0.010887,0.415897,52080.59387,2001-01-01 14:28:00.594 +0000,,,,,223.5627918
-0.354025,0.204381,0.043001,0.411041,52080.58386,2001-01-01 14:28:00.584 +0000,,,,,222.9255468
-0.3389,0.14796,0.053942,0.373704,52080.57389,2001-01-01 14:28:00.574 +0000,,,,,222.3155268
-0.317373,0.096856,0.059569,0.337128,52080.56391,2001-01-01 14:28:00.564 +0000,,,,,221.7442554
-0.301393,0.101124,0.057528,0.323069,52080.55393,2001-01-01 14:28:00.554 +0000,,,,,221.201748
-0.291558,0.075514,0.037362,0.303487,52080.54392,2001-01-01 14:28:00.544 +0000,,,,,220.6769436
-0.291544,0.061687,0.045948,0.30152,52080.53394,2001-01-01 14:28:00.534 +0000,,,,,220.1521644
-0.28727,0.05956,0.045982,0.296961,52080.52396,2001-01-01 14:28:00.524 +0000,,,,,219.6350784
-0.282091,0.088331,0.048076,0.299481,52080.51398,2001-01-01 14:28:00.514 +0000,,,,,219.1273146
-0.266292,0.132011,0.044859,0.300584,52080.50397,2001-01-01 14:28:00.504 +0000,,,,,218.647989
-0.231308,0.145936,0.065359,0.281198,52080.49399,2001-01-01 14:28:00.494 +0000,,,,,218.2316346
-0.201928,0.200373,0.099601,0.301404,52080.48401,2001-01-01 14:28:00.484 +0000,,,,,217.8681642
-0.184934,0.204662,0.106115,0.295547,52080.47403,2001-01-01 14:28:00.474 +0000,,,,,217.535283
-0.182615,0.170565,0.10195,0.269878,52080.46402,2001-01-01 14:28:00.464 +0000,,,,,217.206576
-0.18879,0.126879,0.09989,0.24843,52080.45404,2001-01-01 14:28:00.454 +0000,,,,,216.866754
-0.187473,0.102323,0.077526,0.227215,52080.44406,2001-01-01 14:28:00.444 +0000,,,,,216.5293026
-0.16738,0.12473,0.086149,0.225822,52080.43408,2001-01-01 14:28:00.434 +0000,,,,,216.2280186
-0.140041,0.170621,0.111853,0.247455,52080.42407,2001-01-01 14:28:00.424 +0000,,,,,215.9759448
-0.112625,0.195217,0.14189,0.266321,52080.4141,2001-01-01 14:28:00.414 +0000,,,,,215.7732198
-0.094522,0.178226,0.158086,0.256301,52080.40412,2001-01-01 14:28:00.404 +0000,,,,,215.6030802
-0.094295,0.139858,0.150712,0.226199,52080.39414,2001-01-01 14:28:00.394 +0000,,,,,215.4333492
-0.105694,0.118451,0.113295,0.195032,52080.38413,2001-01-01 14:28:00.384 +0000,,,,,215.2431
-0.122414,0.112984,0.061909,0.177717,52080.37415,2001-01-01 14:28:00.374 +0000,,,,,215.0227548
-0.131956,0.122524,0.045791,0.185799,52080.36417,2001-01-01 14:28:00.364 +0000,,,,,214.785234
-0.154528,0.134281,0.068045,0.215732,52080.35419,2001-01-01 14:28:00.354 +0000,,,,,214.5070836
-0.197201,0.141709,0.068806,0.252397,52080.34418,2001-01-01 14:28:00.344 +0000,,,,,214.1521218
-0.225789,0.119282,0.054783,0.26117,52080.3342,2001-01-01 14:28:00.334 +0000,,,,,213.7457016
-0.236567,0.135272,0.062146,0.279508,52080.32422,2001-01-01 14:28:00.324 +0000,,,,,213.319881
-0.231756,0.206723,0.091903,0.32387,52080.31424,2001-01-01 14:28:00.314 +0000,,,,,212.9027202
-0.218189,0.252569,0.103624,0.349479,52080.30423,2001-01-01 14:28:00.304 +0000,,,,,212.50998
-0.208387,0.200394,0.110243,0.309413,52080.29425,2001-01-01 14:28:00.294 +0000,,,,,212.1348834
-0.2082,0.150348,0.118928,0.283012,52080.28427,2001-01-01 14:28:00.284 +0000,,,,,211.7601234
-0.217493,0.108753,0.101882,0.263648,52080.27429,2001-01-01 14:28:00.274 +0000,,,,,211.368636
-0.23641,0.087364,0.074031,0.262684,52080.26428,2001-01-01 14:28:00.264 +0000,,,,,210.943098
-0.26717,0.072395,0.061042,0.283456,52080.25431,2001-01-01 14:28:00.254 +0000,,,,,210.462192
-0.297139,0.099005,0.060768,0.31904,52080.24433,2001-01-01 14:28:00.244 +0000,,,,,209.9273418
-0.311239,0.15438,0.057317,0.352119,52080.23435,2001-01-01 14:28:00.234 +0000,,,,,209.3671116
-0.318613,0.146896,0.048739,0.354215,52080.22434,2001-01-01 14:28:00.224 +0000,,,,,208.7936082
-0.312076,0.117074,0.048864,0.336876,52080.21436,2001-01-01 14:28:00.214 +0000,,,,,208.2318714
-0.284361,0.094766,0.066208,0.306962,52080.20438,2001-01-01 14:28:00.204 +0000,,,,,207.7200216
-0.236557,0.107626,0.082523,0.272677,52080.1944,2001-01-01 14:28:00.194 +0000,,,,,207.294219
-0.189808,0.123669,0.094549,0.245481,52080.18439,2001-01-01 14:28:00.184 +0000,,,,,206.9525646
-0.155783,0.13117,0.102238,0.227874,52080.17441,2001-01-01 14:28:00.174 +0000,,,,,206.6721552
-0.13456,0.143982,0.107689,0.224575,52080.16443,2001-01-01 14:28:00.164 +0000,,,,,206.4299472
-0.147256,0.121608,0.109801,0.220293,52080.15442,2001-01-01 14:28:00.154 +0000,,,,,206.1648864
-0.174711,0.075765,0.103329,0.216659,52080.14444,2001-01-01 14:28:00.144 +0000,,,,,205.8504066
-0.207427,0.037332,0.079705,0.225328,52080.13446,2001-01-01 14:28:00.134 +0000,,,,,205.477038
-0.245897,0.074555,0.066523,0.265422,52080.12448,2001-01-01 14:28:00.124 +0000,,,,,205.0344234
-0.277111,0.156523,0.052198,0.322513,52080.11447,2001-01-01 14:28:00.114 +0000,,,,,204.5356236
-0.279182,0.154369,0.043642,0.321989,52080.10449,2001-01-01 14:28:00.104 +0000,,,,,204.033096
-0.270746,0.15335,0.05973,0.31684,52080.09451,2001-01-01 14:28:00.095 +0000,,,,,203.5457532
-0.266519,0.119348,0.092974,0.306465,52080.08454,2001-01-01 14:28:00.085 +0000,,,,,203.066019
-0.261038,0.072509,0.104892,0.290518,52080.07453,2001-01-01 14:28:00.075 +0000,,,,,202.5961506
-0.262231,0.083193,0.117677,0.299222,52080.06455,2001-01-01 14:28:00.065 +0000,,,,,202.1241348
-0.274252,0.141782,0.120643,0.331468,52080.05457,2001-01-01 14:28:00.055 +0000,,,,,201.6304812
-0.288207,0.174771,0.110842,0.354815,52080.04459,2001-01-01 14:28:00.045 +0000,,,,,201.1117086
-0.313866,0.192858,0.109551,0.384327,52080.03458,2001-01-01 14:28:00.035 +0000,,,,,200.5467498
-0.34375,0.209864,0.102892,0.415685,52080.0246,2001-01-01 14:28:00.025 +0000,,,,,199.9279998
-0.370287,0.204483,0.088837,0.432224,52080.01462,2001-01-01 14:28:00.015 +0000,,,,,199.2614832
-0.388396,0.222539,0.072638,0.453488,52080.00464,2001-01-01 14:28:00.005 +0000,,,,,198.5623704
-0.406333,0.213945,0.049033,0.461826,52079.99463,2001-01-01 14:27:59.995 +0000,,,,,197.830971
-0.435638,0.127583,0.0277,0.45478,52079.98465,2001-01-01 14:27:59.985 +0000,,,,,197.0468226
-0.478924,0.052958,0.017994,0.482179,52079.97467,2001-01-01 14:27:59.975 +0000,,,,,196.1847594
-0.523497,0.006066,0.023163,0.524044,52079.96469,2001-01-01 14:27:59.965 +0000,,,,,195.2424648
-0.576577,-0.056787,0.037935,0.580608,52079.95468,2001-01-01 14:27:59.955 +0000,,,,,194.2046262
-0.611898,-0.073762,0.076209,0.621021,52079.9447,2001-01-01 14:27:59.945 +0000,,,,,193.1032098
-0.61669,-0.036335,0.134843,0.632304,52079.93472,2001-01-01 14:27:59.935 +0000,,,,,191.9931678
-0.581178,0.0331,0.201142,0.615891,52079.92475,2001-01-01 14:27:59.925 +0000,,,,,190.9470474
-0.517508,0.236771,0.26406,0.627377,52079.91474,2001-01-01 14:27:59.915 +0000,,,,,190.015533
-0.451324,0.403075,0.292905,0.672277,52079.90476,2001-01-01 14:27:59.905 +0000,,,,,189.2031498
-0.42154,0.41269,0.295216,0.659668,52079.89478,2001-01-01 14:27:59.895 +0000,,,,,188.4443778
-0.39984,0.362577,0.270923,0.603932,52079.8848,2001-01-01 14:27:59.885 +0000,,,,,187.7246658
-0.385459,0.301769,0.231651,0.541577,52079.87479,2001-01-01 14:27:59.875 +0000,,,,,187.0308396
-0.37314,0.251561,0.172034,0.48178,52079.86481,2001-01-01 14:27:59.865 +0000,,,,,186.3591876
-0.354608,0.249276,0.104849,0.445959,52079.85483,2001-01-01 14:27:59.855 +0000,,,,,185.7208932
-0.324509,0.260886,0.052663,0.419691,52079.84485,2001-01-01 14:27:59.845 +0000,,,,,185.136777
-0.291661,0.312022,0.044198,0.429392,52079.83484,2001-01-01 14:27:59.835 +0000,,,,,184.6117872
-0.284394,0.36633,0.033414,0.464967,52079.82486,2001-01-01 14:27:59.825 +0000,,,,,184.099878
-0.281062,0.356708,0.018504,0.454509,52079.81488,2001-01-01 14:27:59.815 +0000,,,,,183.5939664
-0.256278,0.311961,0.009176,0.403835,52079.8049,2001-01-01 14:27:59.805 +0000,,,,,183.132666
-0.217945,0.293931,0.029786,0.367127,52079.79489,2001-01-01 14:27:59.795 +0000,,,,,182.740365
-0.177594,0.282328,0.064282,0.339678,52079.78491,2001-01-01 14:27:59.785 +0000,,,,,182.4206958
-0.153062,0.240876,0.094478,0.300625,52079.77493,2001-01-01 14:27:59.775 +0000,,,,,182.1451842
-0.162275,0.160974,0.094633,0.247389,52079.76496,2001-01-01 14:27:59.765 +0000,,,,,181.8530892
-0.197874,0.062871,0.06581,0.217802,52079.75495,2001-01-01 14:27:59.755 +0000,,,,,181.496916
-0.249774,0.02017,0.045274,0.254644,52079.74497,2001-01-01 14:27:59.745 +0000,,,,,181.0473228
-0.302802,-0.01081,0.025767,0.304089,52079.73503,2001-01-01 14:27:59.735 +0000,,,,,180.5022792
-0.333473,-0.005616,-0.018263,0.33402,52079.72505,2001-01-01 14:27:59.725 +0000,,,,,179.9020278
-0.353129,0.108323,-0.030459,0.370623,52079.71504,2001-01-01 14:27:59.715 +0000,,,,,179.2663956
-0.337697,0.201061,-0.011374,0.393185,52079.70506,2001-01-01 14:27:59.705 +0000,,,,,178.658541
-0.301598,0.228788,-0.010137,0.378692,52079.69508,2001-01-01 14:27:59.695 +0000,,,,,178.1156646
-0.274933,0.204347,0.006137,0.342612,52079.6851,2001-01-01 14:27:59.685 +0000,,,,,177.6207852
-0.252487,0.158621,0.032057,0.299896,52079.67509,2001-01-01 14:27:59.675 +0000,,,,,177.1663086
-0.239838,0.173574,0.043856,0.299288,52079.66511,2001-01-01 14:27:59.665 +0000,,,,,176.7346002
-0.236616,0.18845,0.027809,0.303766,52079.65513,2001-01-01 14:27:59.655 +0000,,,,,176.3086914
-0.271224,0.081873,0.018249,0.283899,52079.64515,2001-01-01 14:27:59.645 +0000,,,,,175.8204882
-0.317785,0.006215,0.022414,0.318635,52079.63514,2001-01-01 14:27:59.635 +0000,,,,,175.2484752
-0.355858,-0.043905,0.012677,0.358781,52079.62516,2001-01-01 14:27:59.625 +0000,,,,,174.6079308
-0.392107,-0.042865,0.013498,0.394674,52079.61518,2001-01-01 14:27:59.615 +0000,,,,,173.9021382
-0.393243,-0.002436,-0.006921,0.393312,52079.60521,2001-01-01 14:27:59.605 +0000,,,,,173.1943008
-0.381026,0.138149,-0.023249,0.405963,52079.5952,2001-01-01 14:27:59.595 +0000,,,,,172.508454
-0.378966,0.182833,-0.046863,0.423367,52079.58522,2001-01-01 14:27:59.585 +0000,,,,,171.8263152
-0.375388,0.104003,-0.047693,0.392438,52079.57524,2001-01-01 14:27:59.575 +0000,,,,,171.1506168
-0.382471,0.012408,-0.037876,0.384542,52079.56526,2001-01-01 14:27:59.565 +0000,,,,,170.462169
-0.388591,-0.058942,-0.027038,0.393964,52079.55525,2001-01-01 14:27:59.555 +0000,,,,,169.7627052
-0.382459,-0.02906,-0.006776,0.383621,52079.54527,2001-01-01 14:27:59.545 +0000,,,,,169.074279
-0.370255,0.049867,0.028353,0.374672,52079.53529,2001-01-01 14:27:59.535 +0000,,,,,168.40782
-0.365478,0.124522,0.061306,0.390946,52079.52531,2001-01-01 14:27:59.525 +0000,,,,,167.7499596
-0.363672,0.160807,0.086864,0.407015,52079.5153,2001-01-01 14:27:59.515 +0000,,,,,167.09535
-0.364906,0.164066,0.112491,0.415606,52079.50532,2001-01-01 14:27:59.505 +0000,,,,,166.4385192
-0.373381,0.128954,0.131762,0.416417,52079.49534,2001-01-01 14:27:59.495 +0000,,,,,165.7664334
-0.397706,0.085267,0.134922,0.428538,52079.48536,2001-01-01 14:27:59.485 +0000,,,,,165.0505626
-0.430993,0.122556,0.14635,0.471374,52079.47535,2001-01-01 14:27:59.475 +0000,,,,,164.2747752
-0.448432,0.186494,0.159949,0.511327,52079.46537,2001-01-01 14:27:59.465 +0000,,,,,163.4675976
-0.445591,0.254687,0.165125,0.53915,52079.45539,2001-01-01 14:27:59.455 +0000,,,,,162.6655338
-0.438242,0.287697,0.157606,0.547417,52079.44542,2001-01-01 14:27:59.445 +0000,,,,,161.8766982
