x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date,,,,,,,,,,X_Angle,Y_angle,Z_angle
0.046387,-0.094162,-0.995789,1.001306,217335.8426,2001-01-03 12:22:15.843 +0000,,,,,,0.046376283,-0.094457762,-0.105411674,,0.046343078,-0.094178331,-0.105023825
0.046387,-0.09111,-1.00351,1.008704,217335.8328,2001-01-03 12:22:15.833 +0000,,,,,,0.046035404,-0.090694479,-0.101881263,,0.046002925,-0.090447031,-0.101530941
0.045715,-0.084824,-1.004669,1.00928,217335.823,2001-01-03 12:22:15.823 +0000,,,,,,0.045341231,-0.084342528,-0.095910753,,0.045310198,-0.084143382,-0.095618276
0.042358,-0.084686,-0.995453,0.999946,217335.8132,2001-01-03 12:22:15.813 +0000,,,,,,0.042398332,-0.084995913,-0.095121051,,0.042372954,-0.084792117,-0.094835713
0.039459,-0.082336,-1.001328,1.005482,217335.8034,2001-01-03 12:22:15.803 +0000,,,,,,0.039274121,-0.082163033,-0.091181865,,0.039253946,-0.08197889,-0.090930419
0.032089,-0.085617,-0.998566,1.002743,217335.7936,2001-01-03 12:22:15.794 +0000,,,,,,0.032017611,-0.085695715,-0.0915642,,0.032006677,-0.085486858,-0.091309588
0.04097,-0.086456,-0.997208,1.001787,217335.7838,2001-01-03 12:22:15.784 +0000,,,,,,0.040931166,-0.086624982,-0.095940122,,0.040908331,-0.086409278,-0.095647377
0.046906,-0.081665,-0.994568,0.999017,217335.774,2001-01-03 12:22:15.774 +0000,,,,,,0.047003996,-0.082019861,-0.094691565,,0.046969425,-0.081836676,-0.094410061
0.051712,-0.073425,-1.006897,1.010894,217335.7642,2001-01-03 12:22:15.764 +0000,,,,,,0.051221777,-0.072826076,-0.0891922,,0.051177051,-0.072697736,-0.088956807
0.0513,-0.087494,-1.000488,1.005616,217335.7544,2001-01-03 12:22:15.754 +0000,,,,,,0.051080027,-0.08733659,-0.101374836,,0.051035671,-0.087115542,-0.10102969
0.043335,-0.092972,-1.001724,1.006962,217335.7447,2001-01-03 12:22:15.745 +0000,,,,,,0.04307529,-0.092725267,-0.102398876,,0.043048678,-0.092460879,-0.102043208
0.053162,-0.095032,-0.997665,1.00359,217335.7349,2001-01-03 12:22:15.735 +0000,,,,,,0.053046312,-0.095119472,-0.109145991,,0.05299664,-0.094834148,-0.108715649
0.061829,-0.090698,-0.993423,0.999469,217335.7251,2001-01-03 12:22:15.725 +0000,,,,,,0.061980561,-0.091122155,-0.110494442,,0.061901375,-0.090871201,-0.110048032
0.067551,-0.09465,-1.011688,1.018349,217335.7153,2001-01-03 12:22:15.715 +0000,,,,,,0.066480274,-0.093348654,-0.114939688,,0.066382594,-0.093078917,-0.114437502
0.081116,-0.07515,-0.999512,1.00561,217335.7055,2001-01-03 12:22:15.705 +0000,,,,,,0.080927184,-0.074940309,-0.110631237,,0.080751205,-0.07480049,-0.110183174
0.096725,-0.068741,-1.002655,1.009653,217335.6957,2001-01-03 12:22:15.696 +0000,,,,,,0.096242953,-0.068242172,-0.118349386,,0.095947437,-0.068136533,-0.117801427
0.106903,-0.069275,-0.983276,0.991494,217335.6859,2001-01-03 12:22:15.686 +0000,,,,,,0.108452427,-0.070040526,-0.129552974,,0.108030199,-0.06992633,-0.128835382
0.115631,-0.076752,-1.017654,1.027074,217335.6761,2001-01-03 12:22:15.676 +0000,,,,,,0.113303271,-0.074938326,-0.136377823,,0.112822123,-0.074798518,-0.135541642
0.114059,-0.080734,-1.003036,1.012724,217335.6663,2001-01-03 12:22:15.666 +0000,,,,,,0.113347193,-0.079974228,-0.139317628,,0.112865488,-0.079804378,-0.138426624
0.125793,-0.06752,-0.987595,0.997861,217335.6565,2001-01-03 12:22:15.657 +0000,,,,,,0.127076419,-0.067820166,-0.144561735,,0.126398943,-0.067716471,-0.143567154
0.133804,-0.06781,-1.01506,1.026085,217335.6467,2001-01-03 12:22:15.647 +0000,,,,,,0.131525651,-0.06623099,-0.14778012,,0.130775007,-0.066134402,-0.146718212
0.146927,-0.067932,-0.979355,0.992642,217335.6369,2001-01-03 12:22:15.637 +0000,,,,,,0.149664637,-0.068596357,-0.165283523,,0.148561948,-0.068489067,-0.163802615
0.159531,-0.07077,-0.996994,1.012154,217335.6271,2001-01-03 12:22:15.627 +0000,,,,,,0.159610392,-0.070091739,-0.175049932,,0.158275356,-0.069977292,-0.173294114
0.173294,-0.061111,-0.990311,1.007214,217335.6173,2001-01-03 12:22:15.617 +0000,,,,,,0.174657243,-0.060785253,-0.185551351,,0.172913075,-0.060710554,-0.183464819
0.187607,-0.057693,-1.009659,1.02856,217335.6075,2001-01-03 12:22:15.608 +0000,,,,,,0.185509632,-0.056179473,-0.194399822,,0.183424489,-0.056120481,-0.19200502
0.208374,-0.057495,-1.006744,1.029689,217335.5977,2001-01-03 12:22:15.598 +0000,,,,,,0.20664143,-0.055924511,-0.214712564,,0.203773318,-0.055866318,-0.211501408
0.218933,-0.064667,-0.993683,1.019568,217335.5879,2001-01-03 12:22:15.588 +0000,,,,,,0.219859713,-0.06355383,-0.229735005,,0.216416491,-0.06346847,-0.225816693
0.235535,-0.064255,-1.00589,1.035094,217335.5781,2001-01-03 12:22:15.578 +0000,,,,,,0.233679543,-0.062196424,-0.242712678,,0.229560242,-0.06211641,-0.238108335
0.244019,-0.069122,-0.990509,1.022463,217335.5684,2001-01-03 12:22:15.568 +0000,,,,,,0.245759497,-0.067758417,-0.25605021,,0.240983636,-0.067655004,-0.250664822
0.24942,-0.071121,-1.006042,1.038937,217335.5586,2001-01-03 12:22:15.559 +0000,,,,,,0.247304857,-0.068616543,-0.257804128,,0.242440454,-0.068509158,-0.25231013
0.266693,-0.069244,-0.998154,1.035486,217335.5488,2001-01-03 12:22:15.549 +0000,,,,,,0.266545622,-0.067021032,-0.276045217,,0.26048938,-0.066920953,-0.269337681
0.271713,-0.073608,-0.994888,1.033948,217335.539,2001-01-03 12:22:15.539 +0000,,,,,,0.272364694,-0.071372303,-0.282953281,,0.265914541,-0.071251482,-0.275745175
0.287964,-0.075333,-0.998016,1.041458,217335.5292,2001-01-03 12:22:15.529 +0000,,,,,,0.287717963,-0.072524167,-0.298246431,,0.280151133,-0.072397414,-0.28984724
0.292465,-0.092484,-1.018982,1.064149,217335.5194,2001-01-03 12:22:15.519 +0000,,,,,,0.285841936,-0.08723896,-0.301025348,,0.278417672,-0.087018651,-0.292397215
0.273148,0.044296,-0.993088,1.03092,217335.5096,2001-01-03 12:22:15.510 +0000,,,,,,0.274775936,0.043007171,-0.278642375,,0.268157889,0.042980685,-0.271749335
0.257782,0.287506,-1.011063,1.082293,217335.4998,2001-01-03 12:22:15.500 +0000,,,,,,0.245238986,0.275545175,-0.381924045,,0.240492714,0.268872985,-0.364827205
0.195541,0.362228,-0.986435,1.068878,217335.49,2001-01-03 12:22:15.490 +0000,,,,,,0.186080792,0.360200324,-0.417298119,,0.18397659,0.34573291,-0.395329041
0.108932,0.38974,-1.003433,1.081962,217335.4802,2001-01-03 12:22:15.480 +0000,,,,,,0.101194267,0.386137923,-0.403292465,,0.100850955,0.368499492,-0.383341482
0.056641,0.361542,-1.002243,1.066964,217335.4704,2001-01-03 12:22:15.470 +0000,,,,,,0.053161108,0.360158187,-0.365132944,,0.053111113,0.345695612,-0.350092165
0.099152,0.280975,-1.012344,1.055282,217335.4606,2001-01-03 12:22:15.461 +0000,,,,,,0.094375394,0.276227198,-0.294323362,,0.09409669,0.269506769,-0.286240768
0.11972,0.176834,-1.011948,1.034235,217335.4508,2001-01-03 12:22:15.451 +0000,,,,,,0.116540502,0.173535912,-0.211027564,,0.116017154,0.171824732,-0.207976153
0.059647,0.154846,-0.982162,0.996081,217335.441,2001-01-03 12:22:15.441 +0000,,,,,,0.059989332,0.157368375,-0.168950622,,0.059917525,0.156088277,-0.167370078
0.037598,0.183472,-1.007935,1.025187,217335.4312,2001-01-03 12:22:15.431 +0000,,,,,,0.03669897,0.181901103,-0.185810363,,0.036682508,0.179933766,-0.183715199
0.071594,0.223572,-0.995438,1.022744,217335.4214,2001-01-03 12:22:15.421 +0000,,,,,,0.070173968,0.224017958,-0.235831352,,0.070059119,0.220379524,-0.231599658
0.078522,-0.010666,-1.010452,1.013555,217335.4116,2001-01-03 12:22:15.412 +0000,,,,,,0.077705448,-0.010523944,-0.078423413,,0.077549614,-0.010523555,-0.07826323
0.084473,-0.033981,-1.005447,1.009562,217335.4018,2001-01-03 12:22:15.402 +0000,,,,,,0.083967427,-0.033678257,-0.090558341,,0.083770919,-0.033665533,-0.090312001
0.063904,-0.031479,-1.003723,1.006248,217335.392,2001-01-03 12:22:15.392 +0000,,,,,,0.06363568,-0.031298868,-0.070972338,,0.06354999,-0.031288654,-0.070853533
0.057816,-0.037476,-1.001266,1.003634,217335.3822,2001-01-03 12:22:15.382 +0000,,,,,,0.057702494,-0.037366373,-0.068812379,,0.05763858,-0.037348997,-0.068704074
0.053741,-0.022141,-0.994858,0.996554,217335.3724,2001-01-03 12:22:15.372 +0000,,,,,,0.054005392,-0.022223037,-0.058423723,,0.05395298,-0.02221938,-0.058357386
0.035049,-0.023758,-1.005142,1.006034,217335.3626,2001-01-03 12:22:15.363 +0000,,,,,,0.034859964,-0.023622105,-0.042125744,,0.034845853,-0.023617712,-0.042100852
0.012421,0.007126,-1.001724,1.001827,217335.3528,2001-01-03 12:22:15.353 +0000,,,,,,0.012399309,0.007113189,-0.01429531,,0.012398674,0.007113069,-0.014294336
0.003998,0.032516,-1.001801,1.002336,217335.343,2001-01-03 12:22:15.343 +0000,,,,,,0.003988712,0.032457285,-0.032701969,,0.003988691,0.032445895,-0.032690319
0.049347,0.031311,-0.993393,0.995111,217335.3332,2001-01-03 12:22:15.333 +0000,,,,,,0.049650547,0.031480431,-0.05883102,,0.049609808,0.031470038,-0.058763287
0.083664,0.028183,-0.998703,1.002597,217335.3234,2001-01-03 12:22:15.323 +0000,,,,,,0.083739317,0.028121098,-0.088397982,,0.083544402,0.028113689,-0.088168803
0.103745,0.033859,-0.998001,1.00395,217335.3137,2001-01-03 12:22:15.314 +0000,,,,,,0.103893027,0.033744982,-0.109349047,,0.10352163,0.033732182,-0.108916311
0.02179,-0.000412,-1.002228,1.002465,217335.3039,2001-01-03 12:22:15.304 +0000,,,,,,0.021741558,-0.000410987,-0.021745446,,0.021738133,-0.000410987,-0.021742019
0.019348,-0.002548,-0.9991,0.99929,217335.2941,2001-01-03 12:22:15.294 +0000,,,,,,0.019365366,-0.002549817,-0.019532635,,0.019362946,-0.002549812,-0.019530152
0.022888,-0.00235,-1.000031,1.000295,217335.2843,2001-01-03 12:22:15.284 +0000,,,,,,0.022887227,-0.002349312,-0.023007612,,0.022883232,-0.002349308,-0.023003554
0.022675,-0.00087,-1.001877,1.002134,217335.2745,2001-01-03 12:22:15.274 +0000,,,,,,0.02263251,-0.000868148,-0.022649172,,0.022628647,-0.000868148,-0.0226453
0.023056,0.001633,-0.999664,0.999931,217335.2647,2001-01-03 12:22:15.265 +0000,,,,,,0.023063719,0.001633115,-0.023121527,,0.02305963,0.001633113,-0.023117408
0.02037,0.000641,-0.999084,0.999292,217335.2549,2001-01-03 12:22:15.255 +0000,,,,,,0.020388672,0.000641454,-0.020398768,,0.020385847,0.000641454,-0.02039594
0.021118,0.000259,-1.000793,1.001016,217335.2451,2001-01-03 12:22:15.245 +0000,,,,,,0.021101266,0.000258737,-0.021102854,,0.021098135,0.000258737,-0.021099722
0.019135,-0.000854,-1.002029,1.002212,217335.2353,2001-01-03 12:22:15.235 +0000,,,,,,0.019096247,-0.000852115,-0.019115263,,0.019093926,-0.000852115,-0.019112935
0.015411,-0.001587,-0.999802,0.999922,217335.2255,2001-01-03 12:22:15.225 +0000,,,,,,0.015414033,-0.001587126,-0.015495566,,0.015412812,-0.001587124,-0.015494326
0.015198,0.000595,-0.998825,0.998941,217335.2157,2001-01-03 12:22:15.216 +0000,,,,,,0.015215876,0.000595631,-0.015227535,,0.015214702,0.000595631,-0.015226358
0.016098,0.001007,-0.999283,0.999413,217335.2059,2001-01-03 12:22:15.206 +0000,,,,,,0.016109542,0.001007592,-0.016141038,,0.016108149,0.001007591,-0.016139637
0.018005,-0.000626,-0.999908,1.000071,217335.1961,2001-01-03 12:22:15.196 +0000,,,,,,0.018006653,-0.000625956,-0.018017537,,0.018004707,-0.000625956,-0.018015587
0.01828,-0.000977,-0.999466,0.999634,217335.1863,2001-01-03 12:22:15.186 +0000,,,,,,0.018289758,-0.000977359,-0.018315871,,0.018287719,-0.000977358,-0.018313823
0.018127,-0.000031,-1.000809,1.000973,217335.1765,2001-01-03 12:22:15.177 +0000,,,,,,0.018112347,-3.09699E-05,-0.018112374,,0.018110367,-3.09699E-05,-0.018110393
0.021927,-0.001495,-1.000702,1.000943,217335.1667,2001-01-03 12:22:15.167 +0000,,,,,,0.021911594,-0.001493593,-0.021962488,,0.021908088,-0.001493592,-0.021958958
0.024826,-0.001114,-0.998596,0.998905,217335.1569,2001-01-03 12:22:15.157 +0000,,,,,,0.024860889,-0.001115222,-0.024885921,,0.024855769,-0.001115221,-0.024880786
0.025116,0.00061,-0.998474,0.99879,217335.1471,2001-01-03 12:22:15.147 +0000,,,,,,0.025154381,0.000610739,-0.025161803,,0.025149077,0.000610739,-0.025156495
0.023392,0.001297,-1.000519,1.000793,217335.1373,2001-01-03 12:22:15.137 +0000,,,,,,0.023379846,0.001295973,-0.023415777,,0.023375588,0.001295972,-0.023411498
0.023727,0.001999,-0.999588,0.999872,217335.1275,2001-01-03 12:22:15.128 +0000,,,,,,0.023736732,0.001999261,-0.023820873,,0.023732276,0.001999258,-0.023816369
0.02124,-0.001755,-1.000198,1.000425,217335.1177,2001-01-03 12:22:15.118 +0000,,,,,,0.021235763,-0.001754257,-0.021308163,,0.021232571,-0.001754255,-0.021304939
0.017624,-0.001007,-0.997589,0.997745,217335.1079,2001-01-03 12:22:15.108 +0000,,,,,,0.017666585,-0.001009276,-0.017695409,,0.017664748,-0.001009276,-0.017693563
0.013306,-0.00148,-1.002472,1.002561,217335.0981,2001-01-03 12:22:15.098 +0000,,,,,,0.013273174,-0.00147622,-0.013355042,,0.013272395,-0.001476219,-0.013354248
0.0121,0.001465,-1.002777,1.002851,217335.0883,2001-01-03 12:22:15.088 +0000,,,,,,0.012066478,0.001460837,-0.012154611,,0.012065893,0.001460836,-0.012154012
0.014008,0.003891,-1.00145,1.001555,217335.0785,2001-01-03 12:22:15.079 +0000,,,,,,0.013987612,0.003884986,-0.014517311,,0.0139867,0.003884967,-0.014516291
0.01564,0.001129,-0.99736,0.997483,217335.0687,2001-01-03 12:22:15.069 +0000,,,,,,0.015681389,0.001131849,-0.015722203,,0.015680104,0.001131849,-0.015720908
0.018036,0.001495,-1.000458,1.000621,217335.059,2001-01-03 12:22:15.059 +0000,,,,,,0.018027723,0.001494073,-0.018089569,,0.018025771,0.001494072,-0.018087596
0.020447,-0.003387,-1.001801,1.002015,217335.0492,2001-01-03 12:22:15.049 +0000,,,,,,0.020410125,-0.003380207,-0.020688366,,0.020407291,-0.003380194,-0.020685416
0.023895,-0.001144,-0.997101,0.997388,217335.0394,2001-01-03 12:22:15.039 +0000,,,,,,0.023964457,-0.001146997,-0.023991922,,0.023959871,-0.001146996,-0.02398732
0.024719,0.000153,-0.99501,0.995317,217335.0296,2001-01-03 12:22:15.030 +0000,,,,,,0.024842966,0.00015372,-0.024843442,,0.024837857,0.00015372,-0.024838333
0.028503,-0.000717,-0.999512,0.999918,217335.0198,2001-01-03 12:22:15.020 +0000,,,,,,0.028516909,-0.000717059,-0.028525937,,0.028509183,-0.000717058,-0.028518204
0.025848,0.001907,-1.001526,1.001861,217335.01,2001-01-03 12:22:15.010 +0000,,,,,,0.025808569,0.001903461,-0.02587876,,0.025802841,0.001903458,-0.025872986
0.019775,0.003189,-0.999557,0.999758,217335.0002,2001-01-03 12:22:15.000 +0000,,,,,,0.019783664,0.003189789,-0.020039363,,0.019781083,0.003189778,-0.020036681
0.018326,0,-1.000412,1.00058,217334.9904,2001-01-03 12:22:14.990 +0000,,,,,,0.018318453,0,-0.018318453,,0.018316404,0,-0.018316404
0.014038,-0.005661,-0.980499,0.980616,217334.9806,2001-01-03 12:22:14.981 +0000,,,,,,0.014316961,-0.005772999,-0.015437505,,0.014315983,-0.005772935,-0.015436279
0.012054,-0.001907,-1.005234,1.005308,217334.9708,2001-01-03 12:22:14.971 +0000,,,,,,0.011991216,-0.001896934,-0.012140373,,0.011990642,-0.001896932,-0.012139777
0.015289,0.002777,-1.000443,1.000563,217334.961,2001-01-03 12:22:14.961 +0000,,,,,,0.015282171,0.002775446,-0.015532271,,0.015280982,0.002775439,-0.015531022
-0.026764,0.017197,-0.994385,0.994894,217334.9513,2001-01-03 12:22:14.951 +0000,,,,,,-0.026911104,0.017287846,-0.031992347,,-0.026904611,0.017286124,-0.031981439
-0.046112,-0.0327,-1.000015,1.001612,217334.9415,2001-01-03 12:22:14.941 +0000,,,,,,-0.046086676,-0.032664801,-0.056528848,,-0.046054088,-0.032653191,-0.056468751
0.044159,0.002029,-1.007523,1.008492,217334.9317,2001-01-03 12:22:14.932 +0000,,,,,,0.043829184,0.002011918,-0.043875514,,0.043801151,0.002011916,-0.043847392
0.10759,0.026459,-0.989685,0.995868,217334.9219,2001-01-03 12:22:14.922 +0000,,,,,,0.108672528,0.026578178,-0.111950467,,0.108247737,0.026571922,-0.111486265
0.024872,-0.002548,-1.001938,1.00225,217334.9121,2001-01-03 12:22:14.912 +0000,,,,,,0.024823811,-0.002542288,-0.024953813,,0.024818714,-0.002542283,-0.024948636
0.025742,-0.001343,-0.996368,0.996702,217334.9023,2001-01-03 12:22:14.902 +0000,,,,,,0.025835812,-0.001347446,-0.025870973,,0.025830066,-0.001347445,-0.025865203
0.028244,0.000839,-1.012329,1.012723,217334.8925,2001-01-03 12:22:14.892 +0000,,,,,,0.027900011,0.00082846,-0.027912328,,0.027892775,0.000828459,-0.027905082
0.02356,0.000336,-0.988892,0.989172,217334.8827,2001-01-03 12:22:14.883 +0000,,,,,,0.023824643,0.000339678,-0.023827067,,0.023820137,0.000339678,-0.023822559
0.015991,0.004044,-0.998383,0.998519,217334.8729,2001-01-03 12:22:14.873 +0000,,,,,,0.016016768,0.00405003,-0.016521138,,0.016015399,0.004050008,-0.016519636
0.016083,0.001053,-0.999207,0.999337,217334.8631,2001-01-03 12:22:14.863 +0000,,,,,,0.016095755,0.001053699,-0.016130226,,0.016094365,0.001053699,-0.016128827
0.014465,-0.0056,-0.999298,0.999418,217334.8533,2001-01-03 12:22:14.853 +0000,,,,,,0.014474934,-0.005603347,-0.015522061,,0.014473923,-0.005603288,-0.015520815
