,,,,,,,,,,,Axis_X,Axis_Y,Axis_Z,,Total_Accel_Data,,Action pattern,Placement of Iphone,Height,Weight,Age,ground condition,Frequncy,Number of step (exactly),number of steps(by program),Accuracy,,Action pattern,Placement of Iphone,Height,Weight,Age,ground condition,Frequncy,Number of step (exactly),number of steps(by program),Accuracy
x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date,,,,,,-0.813599,0.974823,0.003281,,1.273723,,Walking ,in pocket of pants,173cm,60 Kilo,28,Flat,25Hz ,150,250,0.6,,Walking ,in pocket of pants,173cm,60 Kilo,28,Flat,25Hz ,150,250,0.6
0.017334,-0.000076,-1.004913,1.005063,6309.147059,2001-01-01 01:45:09.147 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015656,0.000107,-1.004379,1.004501,6309.137263,2001-01-01 01:45:09.137 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017319,-0.000046,-1.004486,1.004635,6309.127467,2001-01-01 01:45:09.127 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.018234,-0.000244,-1.004684,1.00485,6309.11764,2001-01-01 01:45:09.118 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.018967,0.001099,-1.005798,1.005978,6309.107844,2001-01-01 01:45:09.108 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01532,0.001099,-1.006271,1.006389,6309.098048,2001-01-01 01:45:09.098 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01683,-0.000778,-1.004623,1.004765,6309.088252,2001-01-01 01:45:09.088 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016724,-0.001419,-1.00647,1.00661,6309.078425,2001-01-01 01:45:09.078 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016068,-0.003357,-1.007568,1.007702,6309.068629,2001-01-01 01:45:09.069 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.014297,-0.001892,-1.005768,1.005871,6309.058833,2001-01-01 01:45:09.059 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016052,-0.000793,-1.005981,1.00611,6309.049006,2001-01-01 01:45:09.049 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016434,-0.001648,-1.007111,1.007246,6309.03921,2001-01-01 01:45:09.039 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.019196,-0.000641,-1.006729,1.006912,6309.029414,2001-01-01 01:45:09.029 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016998,-0.001251,-1.004623,1.004768,6309.019618,2001-01-01 01:45:09.020 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016769,-0.001617,-1.006775,1.006916,6309.009791,2001-01-01 01:45:09.010 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017044,-0.00351,-1.006149,1.0063,6308.999995,2001-01-01 01:45:09.000 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.014755,-0.004684,-1.008087,1.008206,6308.990199,2001-01-01 01:45:08.990 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015793,-0.003693,-1.0065,1.006631,6308.980403,2001-01-01 01:45:08.980 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01799,-0.001633,-1.004028,1.004191,6308.970576,2001-01-01 01:45:08.971 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.018448,0.000244,-1.007324,1.007493,6308.96078,2001-01-01 01:45:08.961 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016022,0.001602,-1.005798,1.005927,6308.950984,2001-01-01 01:45:08.951 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.018539,0.000504,-1.005341,1.005512,6308.941157,2001-01-01 01:45:08.941 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016266,-0.001526,-1.005493,1.005626,6308.931361,2001-01-01 01:45:08.931 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.014816,-0.002441,-1.007401,1.007512,6308.921565,2001-01-01 01:45:08.922 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.014145,-0.000015,-1.007263,1.007362,6308.911769,2001-01-01 01:45:08.912 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.018143,-0.00116,-1.007126,1.00729,6308.901942,2001-01-01 01:45:08.902 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015671,0.001434,-1.005844,1.005967,6308.892146,2001-01-01 01:45:08.892 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016861,0.002243,-1.004349,1.004493,6308.88235,2001-01-01 01:45:08.882 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01741,0.00235,-1.005539,1.005692,6308.872523,2001-01-01 01:45:08.873 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.014603,0.000916,-1.005692,1.005798,6308.862727,2001-01-01 01:45:08.863 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01532,-0.001282,-1.006622,1.00674,6308.852931,2001-01-01 01:45:08.853 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016479,-0.000702,-1.006378,1.006513,6308.843135,2001-01-01 01:45:08.843 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017242,0.000504,-1.00592,1.006068,6308.833308,2001-01-01 01:45:08.833 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015564,0.000687,-1.007416,1.007536,6308.823512,2001-01-01 01:45:08.824 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015793,0.001846,-1.006592,1.006717,6308.813716,2001-01-01 01:45:08.814 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017487,-0.001343,-1.005203,1.005356,6308.803889,2001-01-01 01:45:08.804 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.014282,-0.000809,-1.006317,1.006419,6308.794093,2001-01-01 01:45:08.794 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015442,-0.001617,-1.00647,1.006589,6308.784297,2001-01-01 01:45:08.784 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.014893,-0.001022,-1.007782,1.007893,6308.774501,2001-01-01 01:45:08.775 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016876,-0.001007,-1.007263,1.007405,6308.764674,2001-01-01 01:45:08.765 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017014,-0.001663,-1.006912,1.007057,6308.754878,2001-01-01 01:45:08.755 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015823,0.000839,-1.006516,1.00664,6308.745082,2001-01-01 01:45:08.745 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015869,0.00119,-1.00499,1.005116,6308.735255,2001-01-01 01:45:08.735 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016891,-0.000015,-1.005814,1.005955,6308.725459,2001-01-01 01:45:08.725 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.014969,0.001663,-1.006683,1.006796,6308.715663,2001-01-01 01:45:08.716 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016586,-0.00174,-1.005478,1.005616,6308.705867,2001-01-01 01:45:08.706 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015701,-0.001312,-1.007767,1.00789,6308.69604,2001-01-01 01:45:08.696 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016861,-0.000748,-1.008179,1.00832,6308.686244,2001-01-01 01:45:08.686 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.018478,-0.002625,-1.00679,1.006963,6308.676448,2001-01-01 01:45:08.676 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016678,-0.000214,-1.006393,1.006532,6308.666652,2001-01-01 01:45:08.667 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016891,-0.00264,-1.005539,1.005684,6308.656825,2001-01-01 01:45:08.657 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01503,0.00061,-1.006256,1.006369,6308.647029,2001-01-01 01:45:08.647 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015961,0.000397,-1.004379,1.004506,6308.637233,2001-01-01 01:45:08.637 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016891,0.000061,-1.004562,1.004704,6308.627406,2001-01-01 01:45:08.627 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.014542,-0.00032,-1.005234,1.005339,6308.61761,2001-01-01 01:45:08.618 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015778,-0.001816,-1.004517,1.004642,6308.607814,2001-01-01 01:45:08.608 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016891,-0.002197,-1.004272,1.004417,6308.597987,2001-01-01 01:45:08.598 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.018417,-0.001984,-1.004883,1.005054,6308.588191,2001-01-01 01:45:08.588 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016342,-0.00351,-1.005341,1.00548,6308.578395,2001-01-01 01:45:08.578 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015701,-0.002884,-1.005859,1.005986,6308.568599,2001-01-01 01:45:08.569 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.014801,-0.00119,-1.006104,1.006213,6308.558772,2001-01-01 01:45:08.559 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016403,0.000549,-1.005524,1.005658,6308.548976,2001-01-01 01:45:08.549 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017334,0.001465,-1.005844,1.005995,6308.53918,2001-01-01 01:45:08.539 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016815,0.003067,-1.006104,1.006249,6308.529353,2001-01-01 01:45:08.529 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017822,-0.000763,-1.005768,1.005926,6308.519557,2001-01-01 01:45:08.520 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017715,-0.000259,-1.004898,1.005054,6308.509761,2001-01-01 01:45:08.510 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015945,-0.001312,-1.005188,1.005315,6308.499965,2001-01-01 01:45:08.500 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016052,-0.003738,-1.004517,1.004652,6308.490138,2001-01-01 01:45:08.490 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01532,0.000458,-1.00592,1.006037,6308.480342,2001-01-01 01:45:08.480 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016754,-0.00145,-1.006058,1.006198,6308.470546,2001-01-01 01:45:08.471 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0159,-0.00293,-1.005646,1.005776,6308.460719,2001-01-01 01:45:08.461 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017288,-0.001892,-1.006073,1.006223,6308.450923,2001-01-01 01:45:08.451 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.018585,0.0009,-1.005173,1.005345,6308.441127,2001-01-01 01:45:08.441 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017914,0.000504,-1.004242,1.004402,6308.43133,2001-01-01 01:45:08.431 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01796,-0.001007,-1.004257,1.004418,6308.421504,2001-01-01 01:45:08.422 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016541,-0.001221,-1.007446,1.007583,6308.411708,2001-01-01 01:45:08.412 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01619,-0.002014,-1.006409,1.006541,6308.401912,2001-01-01 01:45:08.402 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015381,-0.001633,-1.007294,1.007412,6308.392085,2001-01-01 01:45:08.392 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.014618,-0.000854,-1.006195,1.006302,6308.382289,2001-01-01 01:45:08.382 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017578,-0.000626,-1.004776,1.00493,6308.372493,2001-01-01 01:45:08.372 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.018356,0.000153,-1.005264,1.005432,6308.362696,2001-01-01 01:45:08.363 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017197,-0.000549,-1.005173,1.00532,6308.35287,2001-01-01 01:45:08.353 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015778,-0.000046,-1.003296,1.00342,6308.343074,2001-01-01 01:45:08.343 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015656,-0.002197,-1.005096,1.005221,6308.333277,2001-01-01 01:45:08.333 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016586,-0.001678,-1.00618,1.006318,6308.323451,2001-01-01 01:45:08.323 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016785,-0.001526,-1.005615,1.005756,6308.313655,2001-01-01 01:45:08.314 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015732,-0.002625,-1.005249,1.005376,6308.303859,2001-01-01 01:45:08.304 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016205,-0.00058,-1.00502,1.005151,6308.294062,2001-01-01 01:45:08.294 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.018082,0.000275,-1.00444,1.004603,6308.284236,2001-01-01 01:45:08.284 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016571,0.000153,-1.006714,1.00685,6308.27444,2001-01-01 01:45:08.274 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01767,-0.000397,-1.006744,1.0069,6308.264643,2001-01-01 01:45:08.265 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01532,0.001358,-1.007339,1.007457,6308.254817,2001-01-01 01:45:08.255 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016235,-0.000778,-1.006332,1.006464,6308.245021,2001-01-01 01:45:08.245 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016205,-0.00177,-1.00621,1.006342,6308.235225,2001-01-01 01:45:08.235 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016052,-0.003433,-1.007553,1.007687,6308.225428,2001-01-01 01:45:08.225 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016647,-0.003571,-1.004547,1.004691,6308.215602,2001-01-01 01:45:08.216 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017288,-0.001282,-1.006058,1.006207,6308.205806,2001-01-01 01:45:08.206 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.018982,0.002579,-1.005569,1.005752,6308.196009,2001-01-01 01:45:08.196 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.019012,-0.000717,-1.005142,1.005322,6308.186183,2001-01-01 01:45:08.186 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016037,0.000076,-1.006516,1.006643,6308.176387,2001-01-01 01:45:08.176 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016281,-0.001694,-1.005478,1.005611,6308.16659,2001-01-01 01:45:08.167 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01503,-0.000641,-1.003891,1.004004,6308.156794,2001-01-01 01:45:08.157 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016144,-0.002335,-1.004562,1.004695,6308.146968,2001-01-01 01:45:08.147 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015305,-0.000961,-1.005493,1.00561,6308.137172,2001-01-01 01:45:08.137 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016235,-0.001678,-1.005524,1.005656,6308.127375,2001-01-01 01:45:08.127 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017761,-0.000458,-1.007614,1.007771,6308.117549,2001-01-01 01:45:08.118 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016632,0.000244,-1.008072,1.008209,6308.107753,2001-01-01 01:45:08.108 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015656,-0.000702,-1.004547,1.004669,6308.097956,2001-01-01 01:45:08.098 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.014664,0.000473,-1.00502,1.005127,6308.08813,2001-01-01 01:45:08.088 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015945,-0.000992,-1.007126,1.007253,6308.078334,2001-01-01 01:45:08.078 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016159,-0.000443,-1.005249,1.005379,6308.068538,2001-01-01 01:45:08.069 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015961,0.00116,-1.005661,1.005788,6308.058711,2001-01-01 01:45:08.059 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017807,-0.000504,-1.007339,1.007497,6308.048915,2001-01-01 01:45:08.049 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.014908,-0.000763,-1.003799,1.00391,6308.039119,2001-01-01 01:45:08.039 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.014816,-0.000427,-1.004623,1.004733,6308.029322,2001-01-01 01:45:08.029 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016327,-0.00029,-1.005325,1.005458,6308.019496,2001-01-01 01:45:08.019 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.013824,0.000336,-1.005539,1.005634,6308.0097,2001-01-01 01:45:08.010 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0159,-0.001175,-1.005569,1.005696,6307.999903,2001-01-01 01:45:08.000 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017609,0.00206,-1.004395,1.004551,6307.990077,2001-01-01 01:45:07.990 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015625,-0.0009,-1.006363,1.006485,6307.980281,2001-01-01 01:45:07.980 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017212,0.00058,-1.005295,1.005442,6307.970485,2001-01-01 01:45:07.970 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017868,-0.000687,-1.006683,1.006842,6307.960688,2001-01-01 01:45:07.961 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017532,-0.003464,-1.005432,1.005591,6307.950862,2001-01-01 01:45:07.951 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016434,-0.000305,-1.004807,1.004941,6307.941066,2001-01-01 01:45:07.941 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.014954,-0.000504,-1.005905,1.006016,6307.931269,2001-01-01 01:45:07.931 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016922,-0.00116,-1.005554,1.005697,6307.921443,2001-01-01 01:45:07.921 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017563,0.000275,-1.004547,1.004701,6307.911647,2001-01-01 01:45:07.912 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016663,0.001617,-1.004196,1.004336,6307.90185,2001-01-01 01:45:07.902 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016525,0.000641,-1.00647,1.006606,6307.892024,2001-01-01 01:45:07.892 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017899,-0.001297,-1.006912,1.007072,6307.882228,2001-01-01 01:45:07.882 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017105,-0.002457,-1.005707,1.005855,6307.872432,2001-01-01 01:45:07.872 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016418,-0.003296,-1.007919,1.008058,6307.862635,2001-01-01 01:45:07.863 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016953,0.000214,-1.004578,1.004721,6307.852839,2001-01-01 01:45:07.853 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016174,-0.001663,-1.007812,1.007944,6307.843013,2001-01-01 01:45:07.843 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016464,0.00032,-1.005539,1.005674,6307.833216,2001-01-01 01:45:07.833 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.014709,0.001282,-1.004578,1.004686,6307.82342,2001-01-01 01:45:07.823 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017944,-0.000092,-1.005951,1.006111,6307.813624,2001-01-01 01:45:07.814 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015121,-0.001801,-1.00647,1.006585,6307.803798,2001-01-01 01:45:07.804 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016846,-0.002792,-1.008728,1.008873,6307.794001,2001-01-01 01:45:07.794 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016006,-0.001602,-1.006638,1.006766,6307.784205,2001-01-01 01:45:07.784 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015549,-0.002274,-1.005493,1.005616,6307.774409,2001-01-01 01:45:07.774 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.014297,-0.000641,-1.004974,1.005076,6307.764582,2001-01-01 01:45:07.765 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016098,-0.001312,-1.005463,1.005592,6307.754786,2001-01-01 01:45:07.755 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017242,0.001129,-1.006973,1.007122,6307.74499,2001-01-01 01:45:07.745 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016663,0.003052,-1.007233,1.007375,6307.735163,2001-01-01 01:45:07.735 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015594,0.001556,-1.003845,1.003968,6307.725367,2001-01-01 01:45:07.725 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015579,-0.000427,-1.007309,1.00743,6307.715571,2001-01-01 01:45:07.716 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016434,-0.002151,-1.007767,1.007903,6307.705775,2001-01-01 01:45:07.706 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016418,-0.002701,-1.00444,1.004578,6307.695948,2001-01-01 01:45:07.696 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015869,-0.000473,-1.007233,1.007358,6307.686152,2001-01-01 01:45:07.686 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015915,0.002396,-1.005188,1.005317,6307.676356,2001-01-01 01:45:07.676 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016357,-0.001526,-1.005005,1.005139,6307.666529,2001-01-01 01:45:07.667 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016037,0.000351,-1.005524,1.005652,6307.656733,2001-01-01 01:45:07.657 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017288,-0.001404,-1.005096,1.005246,6307.646937,2001-01-01 01:45:07.647 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016312,-0.000015,-1.006042,1.006175,6307.637111,2001-01-01 01:45:07.637 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017166,-0.000854,-1.006821,1.006967,6307.627314,2001-01-01 01:45:07.627 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017914,-0.001373,-1.006577,1.006737,6307.617518,2001-01-01 01:45:07.618 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015274,-0.001099,-1.005661,1.005778,6307.607722,2001-01-01 01:45:07.608 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016098,-0.001938,-1.006989,1.007119,6307.597895,2001-01-01 01:45:07.598 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016602,-0.000839,-1.005295,1.005432,6307.588099,2001-01-01 01:45:07.588 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015198,-0.001343,-1.004791,1.004907,6307.578303,2001-01-01 01:45:07.578 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01683,0.000412,-1.005249,1.00539,6307.568476,2001-01-01 01:45:07.568 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016861,-0.00032,-1.006729,1.00687,6307.55868,2001-01-01 01:45:07.559 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0168,0.001328,-1.006866,1.007007,6307.548884,2001-01-01 01:45:07.549 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017563,0.000931,-1.007095,1.007249,6307.539058,2001-01-01 01:45:07.539 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017883,-0.002563,-1.006317,1.006479,6307.529261,2001-01-01 01:45:07.529 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016693,-0.001144,-1.004974,1.005114,6307.519465,2001-01-01 01:45:07.519 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016739,-0.001389,-1.00647,1.00661,6307.509639,2001-01-01 01:45:07.510 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017014,-0.000763,-1.004654,1.004798,6307.499842,2001-01-01 01:45:07.500 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016891,-0.000549,-1.004761,1.004903,6307.490046,2001-01-01 01:45:07.490 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015701,0.00032,-1.007553,1.007675,6307.48022,2001-01-01 01:45:07.480 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01535,-0.00087,-1.004425,1.004543,6307.470423,2001-01-01 01:45:07.470 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016541,-0.002853,-1.005783,1.005923,6307.460627,2001-01-01 01:45:07.461 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
